rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,time/iterations,time/fps,train/approx_kl,train/policy_gradient_loss,train/n_updates,train/learning_rate,train/entropy_loss,train/value_loss,train/clip_fraction,train/explained_variance,train/loss,train/clip_range
0.6588,12,42524672,7.06,1,168,0.023129288,-0.021010216360446067,207630,0.0003,-0.8113927349448204,0.3929573900997639,0.116552734375,-0.05001664161682129,0.17183569073677063,0.2
0.5760000000000001,12,42526720,6.95,1,161,0.027834222,-0.020448190544266255,207640,0.0003,-0.8467433601617813,0.42689984738826753,0.130810546875,0.039525508880615234,0.1548038274049759,0.2
-0.22740000000000002,14,42528768,6.62,1,144,0.026351813,-0.024377050797920675,207650,0.0003,-0.8709421500563621,0.658771975338459,0.16708984375,0.030602574348449707,0.20080390572547913,0.2
0.6175999999999999,13,42530816,6.87,1,149,0.015989529,-0.021593377483077346,207660,0.0003,-0.7902759060263633,1.5859778463840484,0.11962890625,0.20988357067108154,0.7432745695114136,0.2
0.5692,14,42532864,7.04,1,145,0.026041394,-0.021541407622862607,207670,0.0003,-0.9498242244124413,0.6331061884760857,0.12529296875,-0.11933887004852295,0.22970029711723328,0.2
0.016999999999999925,13,42534912,6.4,1,147,0.028318759,-0.02541647251928225,207680,0.0003,-0.8569737106561661,0.49688678458333013,0.152783203125,0.06331032514572144,0.2316582351922989,0.2
0.5682000000000001,13,42536960,7.09,1,150,0.0181088,-0.025121176009997727,207690,0.0003,-0.8058215588331222,1.50618634223938,0.11826171875,0.1996898055076599,0.62678462266922,0.2
0.6653999999999999,13,42539008,7.23,1,150,0.022355733,-0.018442186899483203,207700,0.0003,-0.9198706865310669,0.716241805255413,0.1125,-0.03298532962799072,0.28919142484664917,0.2
0.585,13,42541056,8.5,1,150,0.021129271,-0.0199146919650957,207710,0.0003,-0.838882677257061,0.37875903844833375,0.12109375,-0.016420722007751465,0.13173994421958923,0.2
0.5085999999999999,13,42543104,7.07,1,150,0.027583208,-0.019515628169756383,207720,0.0003,-0.7288616091012955,0.4171057801693678,0.103125,0.1527005434036255,0.17753201723098755,0.2
0.5805999999999999,13,42545152,7.97,1,153,0.02467752,-0.02257248116657138,207730,0.0003,-0.9087768450379372,0.5641440913081169,0.14267578125,0.042596280574798584,0.2759469747543335,0.2
0.5888,13,42547200,6.56,1,151,0.01397665,-0.021419184748083353,207740,0.0003,-0.770805512368679,0.5182234667241573,0.1169921875,0.2801387310028076,0.200283020734787,0.2
0.6116000000000001,13,42549248,6.42,1,148,0.03758771,-0.024906837451271712,207750,0.0003,-0.7650262400507927,1.1062064170837402,0.189306640625,0.14345026016235352,0.5255629420280457,0.2
0.5068,12,42551296,7.16,1,157,0.023064751,-0.02462448659352958,207760,0.0003,-0.9150079727172852,0.9568734064698219,0.139990234375,-0.021993041038513184,0.5581077933311462,0.2
0.4508,12,42553344,8.21,1,159,0.021457884,-0.023378132935613395,207770,0.0003,-0.9338124468922615,0.716148940473795,0.143798828125,0.0713309645652771,0.3541812300682068,0.2
0.6486,13,42555392,7.32,1,150,0.026372533,-0.018720308679621666,207780,0.0003,-0.8029259443283081,0.44846137836575506,0.08818359375,0.21616429090499878,0.13711108267307281,0.2
0.6404000000000001,12,42557440,6.73,1,166,0.022920778,-0.023346972465515137,207790,0.0003,-0.8964979112148285,0.6163955241441726,0.166748046875,-0.008010387420654297,0.3305378258228302,0.2
-0.5873999999999999,11,42559488,6.62,1,182,0.03056866,-0.021383345080539583,207800,0.0003,-0.9172642588615417,0.7736954361200332,0.15068359375,0.062428832054138184,0.2971074879169464,0.2
0.7161999999999997,11,42561536,6.94,1,181,0.008586571,-0.01767742757219821,207810,0.0003,-1.0788597777485847,2.97110111117363,0.0794921875,-0.0006581544876098633,1.1203187704086304,0.2
0.567,11,42563584,6.65,1,181,0.007733647,-0.01492338815005496,207820,0.0003,-0.4135984867811203,0.6736000798642635,0.047705078125,0.06329917907714844,0.14036571979522705,0.2
0.6294000000000001,11,42565632,7.28,1,183,0.031100154,-0.022670596349053086,207830,0.0003,-0.5845419645309449,0.980818235874176,0.09033203125,0.1761174201965332,0.4269164502620697,0.2
0.5854,11,42567680,8.23,1,182,0.017726963,-0.01790982928359881,207840,0.0003,-0.8618334054946899,0.7303627483546734,0.092578125,-0.34036076068878174,0.28635913133621216,0.2
0.5963999999999999,11,42569728,6.18,1,182,0.023597367,-0.01980893887812272,207850,0.0003,-0.7878046303987503,0.5560372546315193,0.103759765625,0.10098165273666382,0.24313193559646606,0.2
0.09619999999999998,11,42571776,6.69,1,182,0.023154493,-0.022130311257205902,207860,0.0003,-0.566567225754261,0.9059151783585548,0.105615234375,0.08215177059173584,0.37359920144081116,0.2
0.3348,11,42573824,6.01,1,182,0.019353334,-0.022957067680545153,207870,0.0003,-0.6679056614637375,1.5439240366220475,0.106494140625,0.13092362880706787,0.6813626885414124,0.2
0.7839999999999999,11,42575872,6.8,1,184,0.028578352,-0.02063974234042689,207880,0.0003,-0.7245005831122399,1.6774879574775696,0.135986328125,-0.05079925060272217,0.7058554887771606,0.2
-0.0022000000000000452,11,42577920,6.36,1,183,0.01946709,-0.012808915297500788,207890,0.0003,-0.5023821406066418,0.43463516533374785,0.071533203125,-0.08893299102783203,0.1530655026435852,0.2
-1.2976,11,42579968,5.38,1,183,0.01902854,-0.02702846734318882,207900,0.0003,-1.0126239508390427,1.1359375193715096,0.1392578125,0.2744925022125244,0.4683191776275635,0.2
-1.3261999999999998,11,42582016,5.31,1,181,0.015183844,-0.016869729070458563,207910,0.0003,-0.897152242064476,3.5743162751197817,0.09306640625,0.058832406997680664,1.2312196493148804,0.2
-1.4531999999999998,11,42584064,5.41,1,177,0.021130404,-0.03162437899736688,207920,0.0003,-0.8926022499799728,2.426448369026184,0.198681640625,0.30540794134140015,1.1244819164276123,0.2
-1.734,11,42586112,5.45,1,182,0.020107789,-0.02844205922447145,207930,0.0003,-0.9845506250858307,1.9890182167291641,0.19794921875,0.4493001699447632,0.8782873153686523,0.2
-1.3736000000000002,11,42588160,6.18,1,183,0.016823063,-0.03250156424473971,207940,0.0003,-0.9422656193375587,1.9745067715644837,0.188671875,0.45537513494491577,0.872576892375946,0.2
-1.3987999999999996,11,42590208,5.69,1,184,0.017529296,-0.03314882288686931,207950,0.0003,-0.9344922453165054,1.7768992453813552,0.185009765625,0.5169385075569153,0.7148597836494446,0.2
-1.347,11,42592256,5.85,1,182,0.023794588,-0.03193737206747756,207960,0.0003,-0.8513191387057304,1.6486527144908905,0.185302734375,0.590638279914856,0.8724254369735718,0.2
-1.3002000000000005,11,42594304,5.76,1,179,0.055986814,-0.030077112454455344,207970,0.0003,-0.9379601955413819,1.5329816728830337,0.1712890625,0.6076828241348267,0.6932374835014343,0.2
-1.2368000000000001,11,42596352,6.34,1,183,0.026217343,-0.024826547980774195,207980,0.0003,-0.99493757635355,1.5182743221521378,0.15361328125,0.5979163646697998,0.7814114689826965,0.2
-1.1162,11,42598400,6.31,1,183,0.032946397,-0.036659607337787746,207990,0.0003,-1.231378635764122,1.6766118466854096,0.210009765625,0.48355770111083984,0.8001881241798401,0.2
-1.2657999999999998,11,42600448,6.54,1,184,0.024419058,-0.03254790969658643,208000,0.0003,-1.2034788221120833,1.708934935927391,0.193994140625,0.4763076901435852,0.739655613899231,0.2
-1.2433999999999998,11,42602496,7.67,1,172,0.022230621,-0.03462957384763286,208010,0.0003,-1.2928582370281219,1.8711619675159454,0.1865234375,0.3323715925216675,0.8552824258804321,0.2
-1.134,11,42604544,8.2,1,177,0.020109404,-0.036733933177310975,208020,0.0003,-1.317468625307083,1.8438755095005035,0.184326171875,0.3201577663421631,0.8021246790885925,0.2
-1.1222,11,42606592,8.61,1,173,0.026826218,-0.034040785545948894,208030,0.0003,-1.352395960688591,1.9479868113994598,0.18173828125,0.1966041922569275,0.8387277126312256,0.2
-0.8125999999999999,11,42608640,8.63,1,182,0.033002228,-0.039689476136118174,208040,0.0003,-1.4094217389822006,1.8364590793848037,0.214599609375,0.17384642362594604,0.7939966320991516,0.2
-0.9868000000000002,11,42610688,9.09,1,180,0.021243466,-0.03412627037614584,208050,0.0003,-1.4646000802516936,1.8845775306224823,0.167919921875,0.11801528930664062,0.8143818974494934,0.2
-0.7354,11,42612736,9.52,1,185,0.02312994,-0.03857074459083378,208060,0.0003,-1.5165647447109223,1.6914179742336273,0.1845703125,0.1274416446685791,0.7341800332069397,0.2
-1.1520000000000001,11,42614784,9.6,1,184,0.021073148,-0.035641138930805026,208070,0.0003,-1.4850038707256317,1.7266348630189896,0.176806640625,0.12063032388687134,0.7319827675819397,0.2
-0.9930000000000002,11,42616832,10.15,1,185,0.02105755,-0.035792464716359974,208080,0.0003,-1.5224825948476792,1.734759572148323,0.19873046875,0.10771751403808594,0.7847476601600647,0.2
-1.1598,11,42618880,8.74,1,182,0.016843058,-0.03325820844620466,208090,0.0003,-1.3720549792051315,1.827097049355507,0.157275390625,0.10422492027282715,0.8487054109573364,0.2
0.8088,6,42620928,7.81,1,323,0.026008986,-0.034683168237097564,208100,0.0003,-1.3909971684217453,1.9006596118211747,0.179150390625,0.13654929399490356,0.7954918742179871,0.2
0.8371999999999999,6,42622976,8.14,1,327,0.025544535,-0.023584701144136487,208110,0.0003,-1.2369605243206023,0.19338485784828663,0.14453125,-1.1093862056732178,0.0012441053986549377,0.2
0.856,6,42625024,7.2,1,310,0.026012886,-0.031206045811995865,208120,0.0003,-1.2122109293937684,0.060714558232575655,0.178125,-0.2628164291381836,-0.037307508289813995,0.2
0.7932000000000001,6,42627072,7.59,1,309,0.023303615,-0.022224682616069913,208130,0.0003,-1.1298056602478028,0.07705210074782372,0.1619140625,0.009142637252807617,-0.01717187464237213,0.2
0.08220000000000008,11,42629120,7.14,1,178,0.018230535,-0.02136122321244329,208140,0.0003,-1.1353952139616013,0.09820028310641646,0.183935546875,0.15253502130508423,0.004601322114467621,0.2
-0.20560000000000006,11,42631168,6.28,1,179,0.030078711,-0.02881490163272247,208150,0.0003,-0.8966560170054436,1.527640700340271,0.1228515625,0.009110689163208008,0.6395137310028076,0.2
0.29699999999999993,11,42633216,6.9,1,178,0.021835139,-0.03137898640707135,208160,0.0003,-0.8149716064333916,1.4655015558004378,0.146240234375,0.21585488319396973,0.6039711236953735,0.2
0.42739999999999995,11,42635264,7.13,1,179,0.022824107,-0.025669407017994673,208170,0.0003,-0.8495075136423111,1.0863799020648002,0.139208984375,0.23265767097473145,0.4477124512195587,0.2
0.5992000000000001,11,42637312,6.54,1,183,0.022476237,-0.025172073813155293,208180,0.0003,-0.7552739009261131,0.8704823747277259,0.1548828125,0.06033986806869507,0.32545822858810425,0.2
0.5868000000000001,11,42639360,6.41,1,183,0.026650712,-0.026595620159059762,208190,0.0003,-0.7342287093400955,0.8418204069137574,0.122705078125,0.1369054913520813,0.4059738218784332,0.2
-0.30560000000000004,11,42641408,8.78,1,183,0.030216772,-0.022279291437007485,208200,0.0003,-0.7033682405948639,0.8168541625142097,0.125244140625,0.09151595830917358,0.367910236120224,0.2
0.4736,11,42643456,6.82,1,185,0.019490425,-0.03238633519504219,208210,0.0003,-1.317350795865059,1.5294724941253661,0.149462890625,0.12841498851776123,0.6598101854324341,0.2
0.6126,11,42645504,6.87,1,183,0.022173274,-0.02925804735859856,208220,0.0003,-0.9872679650783539,1.1045342728495597,0.165869140625,0.0010431408882141113,0.44770491123199463,0.2
0.6272000000000001,10,42647552,6.64,1,186,0.020437352,-0.02014567391015589,208230,0.0003,-0.7043697640299798,0.4394660353660583,0.107568359375,0.0024663209915161133,0.11466144025325775,0.2
0.8632000000000002,11,42649600,6.84,1,183,0.02311346,-0.026724847964942455,208240,0.0003,-0.9446969032287598,0.7662912368774414,0.187158203125,0.07757490873336792,0.271213561296463,0.2
0.6758000000000002,11,42651648,7.21,1,184,0.028211933,-0.006295569846406579,208250,0.0003,-0.5257824465632439,0.11166532582137734,0.083837890625,-0.1229548454284668,0.011501019820570946,0.2
0.8274000000000001,11,42653696,6.88,1,183,0.026305456,-0.012950147350784392,208260,0.0003,-0.5415620304644108,0.35953905023634436,0.114306640625,0.08041965961456299,0.1767621636390686,0.2
0.17840000000000006,11,42655744,6.58,1,183,0.03753078,-0.01286206622608006,208270,0.0003,-0.44332568198442457,0.24302236456423998,0.0962890625,0.05142056941986084,0.09532232582569122,0.2
0.22960000000000008,11,42657792,6.52,1,185,0.019252237,-0.02821137891151011,208280,0.0003,-0.6154277920722961,1.35383383333683,0.146484375,0.09525299072265625,0.5362371802330017,0.2
0.38600000000000007,10,42659840,6.95,1,186,0.011446636,-0.03655376052483916,208290,0.0003,-0.5673693269491196,0.8710492551326752,0.15166015625,0.3776531219482422,0.40790677070617676,0.2
0.7244000000000002,11,42661888,6.53,1,183,0.027117822,-0.029325100453570487,208300,0.0003,-0.5777135148644448,0.7605376079678535,0.147705078125,0.17907315492630005,0.2935819625854492,0.2
0.325,11,42663936,6.75,1,183,0.02467581,-0.02339519988745451,208310,0.0003,-0.7201230838894844,0.6663904264569283,0.145654296875,-0.024057745933532715,0.28316742181777954,0.2
0.4380000000000001,11,42665984,6.6,1,185,0.021451563,-0.027473330963402987,208320,0.0003,-0.9661866098642349,0.8828685849905014,0.134375,0.10837340354919434,0.4030688405036926,0.2
0.5798000000000001,11,42668032,6.26,1,183,0.020728664,-0.030782222957350315,208330,0.0003,-0.9477160096168518,0.8944843664765358,0.152490234375,0.15704625844955444,0.45077237486839294,0.2
-0.5751999999999999,11,42670080,7.51,1,183,0.01723671,-0.021119466889649628,208340,0.0003,-0.611908808350563,0.5807284258306027,0.09794921875,0.0903240442276001,0.24097253382205963,0.2
0.8194000000000001,11,42672128,6.78,1,182,0.022194505,-0.029849993623793127,208350,0.0003,-1.146395853161812,1.8920093834400178,0.166845703125,-0.004653334617614746,0.8056662082672119,0.2
-0.05840000000000001,11,42674176,7.67,1,184,0.016619164,-0.011521448101848363,208360,0.0003,-0.3828221641480923,0.17751965373754502,0.0580078125,-0.19711792469024658,0.042200811207294464,0.2
0.7322000000000002,11,42676224,7.39,1,183,0.021584496,-0.030712622823193668,208370,0.0003,-1.0424219503998757,1.3619909673929214,0.161865234375,0.11213642358779907,0.5630248188972473,0.2
0.7272000000000003,11,42678272,6.89,1,183,0.022262536,-0.021203801000956445,208380,0.0003,-0.5488113559782505,0.3612505652010441,0.121728515625,0.12608599662780762,0.1427937150001526,0.2
0.8638000000000002,11,42680320,6.81,1,186,0.019750174,-0.026325632375665008,208390,0.0003,-0.6243359729647636,0.33204260244965556,0.110498046875,0.14449173212051392,0.13020020723342896,0.2
0.5946000000000001,11,42682368,6.77,1,180,0.019736134,-0.018054977315478025,208400,0.0003,-0.3971451878547668,0.053771393420174715,0.091259765625,0.00890284776687622,-0.015403497964143753,0.2
0.6464000000000002,11,42684416,6.93,1,183,0.0320924,-0.012875088071450592,208410,0.0003,-0.4815704643726349,0.47773932442069056,0.116162109375,-0.028437018394470215,0.16714729368686676,0.2
0.8615999999999999,11,42686464,6.92,1,184,0.018877205,-0.01913198665715754,208420,0.0003,-0.47370695024728776,0.38638695180416105,0.089892578125,0.09412282705307007,0.17248080670833588,0.2
0.34980000000000006,11,42688512,6.51,1,183,0.010775188,-0.008933517307741567,208430,0.0003,-0.4483280941843987,0.12619644245132805,0.06953125,-0.07382559776306152,0.01849334128201008,0.2
0.661,11,42690560,7.2,1,183,0.01780992,-0.029792741290293634,208440,0.0003,-1.0126832291483878,1.0491277128458023,0.169873046875,0.1294233202934265,0.41606906056404114,0.2
0.315,11,42692608,7.25,1,185,0.014719663,-0.020952323160599917,208450,0.0003,-0.6807207554578781,0.33625096306204794,0.104443359375,0.13637381792068481,0.11567632853984833,0.2
0.27319999999999994,11,42694656,8.09,1,185,0.04114473,-0.02235027072019875,208460,0.0003,-1.0149297520518303,1.1637240320444107,0.15869140625,-0.03153526782989502,0.5157268643379211,0.2
0.695,11,42696704,6.25,1,184,0.033148482,-0.030895114608574657,208470,0.0003,-1.083141964673996,0.9015009984374046,0.174609375,0.021554768085479736,0.3762913942337036,0.2
