time/iterations,rollout/ep_len_mean,time/fps,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,train/explained_variance,train/policy_gradient_loss,train/loss,train/clip_fraction,train/entropy_loss,train/approx_kl,train/learning_rate,train/n_updates,train/value_loss,train/clip_range
1,10.47,188,10,9701376,0.0456,0.31189054250717163,-0.03973361831158399,0.017834708094596863,0.16025390625,-2.9967260539531706,0.020208813,0.0003,47360,0.632463775575161,0.2
1,12.21,184,11,9703424,0.32080000000000003,0.2107149362564087,-0.03540896571939811,0.13677360117435455,0.12666015625,-2.9084545731544496,0.018348001,0.0003,47370,0.7863039016723633,0.2
1,11.81,187,10,9705472,-0.22119999999999998,0.27885836362838745,-0.03516643319744617,0.02717253565788269,0.127783203125,-2.9745462477207183,0.016769275,0.0003,47380,0.49211240112781524,0.2
1,13.17,189,10,9707520,0.07659999999999996,0.2146584391593933,-0.037923048168886454,0.21409057080745697,0.14833984375,-3.042106992006302,0.0162687,0.0003,47390,0.9074280947446823,0.2
1,12.05,192,10,9709568,-0.331,-0.24463391304016113,-0.032229658879805355,0.07454538345336914,0.123486328125,-3.3246254920959473,0.016042095,0.0003,47400,0.769118458032608,0.2
1,11.26,188,10,9711616,0.059800000000000006,0.31772392988204956,-0.045531119056977334,0.08452150225639343,0.16533203125,-3.2196484208106995,0.019839847,0.0003,47410,0.7599167913198471,0.2
1,10.79,182,11,9713664,0.04920000000000005,0.25097620487213135,-0.03984852224821225,0.09501147270202637,0.153662109375,-3.0342987298965456,0.018270561,0.0003,47420,0.6872935250401497,0.2
1,12.86,188,10,9715712,-0.27220000000000005,0.18972045183181763,-0.04083375898189843,0.03880871832370758,0.1732421875,-3.0748068511486055,0.026671996,0.0003,47430,0.6995071083307266,0.2
1,11.7,188,10,9717760,0.20099999999999998,0.20969367027282715,-0.043957184883765876,0.21025604009628296,0.174755859375,-3.2144902288913726,0.019867683,0.0003,47440,0.9228027373552322,0.2
1,9.32,188,10,9719808,-1.0214,0.23163414001464844,-0.04575746962800622,0.032452940940856934,0.18046875,-3.133773422241211,0.020451147,0.0003,47450,0.5775444783270359,0.2
1,11.32,328,6,9721856,0.6236,0.17243105173110962,-0.029435148392803968,0.6930718421936035,0.137646484375,-2.911468094587326,0.014309445,0.0003,47460,1.7266217648983002,0.2
1,10.98,330,6,9723904,0.6854,0.03076028823852539,-0.03660554133821279,-0.12341634184122086,0.163232421875,-3.1298076033592226,0.017132912,0.0003,47470,0.26501980498433114,0.2
1,11.71,316,6,9725952,0.6508000000000002,0.15062570571899414,-0.04256840250454843,-0.14040204882621765,0.18974609375,-3.1861060202121734,0.022363923,0.0003,47480,0.15614219568669796,0.2
1,10.16,331,6,9728000,0.7968000000000001,0.18625116348266602,-0.03979659061878919,-0.1653558909893036,0.2052734375,-3.1806783378124237,0.022270799,0.0003,47490,0.13561805207282304,0.2
1,14.59,190,10,9730048,-0.7668000000000003,0.008630454540252686,-0.043970005586743355,-0.19417372345924377,0.199169921875,-3.005996382236481,0.019172724,0.0003,47500,0.043183056311681865,0.2
1,14.29,176,11,9732096,-0.9608000000000001,-0.0712355375289917,-0.030504132609348745,0.21564877033233643,0.0990234375,-3.5102874040603638,0.014583478,0.0003,47510,1.0042210593819618,0.2
1,15.06,190,10,9734144,-0.8912,0.20265066623687744,-0.041571860946714875,0.1629592776298523,0.1513671875,-3.5625865042209623,0.018824972,0.0003,47520,0.9571571975946427,0.2
1,14.99,191,10,9736192,-0.6797999999999998,0.3279825448989868,-0.047048661508597434,0.0794937014579773,0.191943359375,-3.602451229095459,0.01851649,0.0003,47530,0.6972235441207886,0.2
1,14.94,189,10,9738240,-0.6687999999999998,0.2758357524871826,-0.042000217270106076,0.07709044218063354,0.1541015625,-3.5634510636329653,0.017842142,0.0003,47540,0.6921376988291741,0.2
1,14.83,188,10,9740288,-0.6866,0.2892388105392456,-0.04634372453438118,0.09667494893074036,0.17939453125,-3.5904431462287905,0.01998443,0.0003,47550,0.7716504141688347,0.2
1,15.24,188,10,9742336,-0.6348000000000001,0.2753300666809082,-0.04394924631342292,0.10973711311817169,0.17724609375,-3.533635401725769,0.019974591,0.0003,47560,0.8235153496265412,0.2
1,16.57,189,10,9744384,-0.36139999999999994,0.2193472981452942,-0.04659631415270269,0.07958877086639404,0.17802734375,-3.5731521904468537,0.021457646,0.0003,47570,0.6818664625287056,0.2
1,15.51,187,10,9746432,-0.7552,0.30515944957733154,-0.04385714379604906,0.02073773741722107,0.1587890625,-3.5875124037265778,0.018477313,0.0003,47580,0.5767450325191021,0.2
1,16.12,191,10,9748480,-0.6324000000000001,0.2471153736114502,-0.046993663045577706,0.06698733568191528,0.1728515625,-3.5758080422878264,0.020790186,0.0003,47590,0.6389118485152722,0.2
1,15.17,177,11,9750528,-0.5934,0.3419192433357239,-0.046314499736763534,0.04579746723175049,0.18369140625,-3.581665909290314,0.019117735,0.0003,47600,0.6782710745930671,0.2
1,17.16,186,10,9752576,-0.8532,0.2767460346221924,-0.043384807533584535,0.1259714663028717,0.170263671875,-3.524157875776291,0.021413777,0.0003,47610,0.7633201435208321,0.2
1,12.68,188,10,9754624,-0.11360000000000006,0.30241793394088745,-0.04555860653053969,0.060397326946258545,0.1701171875,-3.612065988779068,0.018141065,0.0003,47620,0.6255249619483948,0.2
1,9.09,186,10,9756672,-0.6668000000000001,0.23611336946487427,-0.03409154396504164,0.15478892624378204,0.137841796875,-3.1262185513973235,0.015478685,0.0003,47630,0.8252206787467002,0.2
1,10.14,188,10,9758720,-0.4228,0.0824233889579773,-0.026832597772590817,0.5142786502838135,0.114013671875,-2.858559376001358,0.015940301,0.0003,47640,1.5938358724117279,0.2
1,11.87,188,10,9760768,-0.5623999999999999,0.4124455451965332,-0.03682477751281112,0.27464503049850464,0.175341796875,-2.940578705072403,0.018662049,0.0003,47650,1.0190369173884393,0.2
1,13.29,182,11,9762816,-0.1508,0.2823914885520935,-0.03658287494909018,0.24471640586853027,0.162451171875,-3.0893354654312133,0.017117592,0.0003,47660,0.9730172425508499,0.2
1,13.61,188,10,9764864,0.007800000000000002,0.15509021282196045,-0.03247756330529228,0.06643427908420563,0.126318359375,-3.1758584082126617,0.015008628,0.0003,47670,0.7153410136699676,0.2
1,13.64,186,10,9766912,0.06720000000000001,0.2974356412887573,-0.044307129736989734,0.04665660858154297,0.1974609375,-3.1995175063610075,0.022931412,0.0003,47680,0.540214815735817,0.2
1,12.75,188,10,9768960,-0.11000000000000001,0.17891865968704224,-0.04021280647721141,0.0840938538312912,0.1677734375,-3.1489421010017393,0.01874156,0.0003,47690,0.6440508171916008,0.2
1,12.81,188,10,9771008,0.17880000000000001,0.2262403964996338,-0.03850508804898709,0.13203494250774384,0.166943359375,-3.210583543777466,0.019289793,0.0003,47700,0.714480473101139,0.2
1,12.42,187,10,9773056,0.2816,0.20772045850753784,-0.042556390492245556,-0.017625048756599426,0.197607421875,-3.0450250148773192,0.027961103,0.0003,47710,0.4732030525803566,0.2
1,13.15,189,10,9775104,0.3970000000000001,0.3169112205505371,-0.04348501998465508,0.02450515329837799,0.18271484375,-3.1178494155406953,0.019780945,0.0003,47720,0.522227743268013,0.2
1,11.48,190,10,9777152,0.4504000000000001,0.08415651321411133,-0.03984520803205669,0.05859234929084778,0.156591796875,-3.096039205789566,0.019433854,0.0003,47730,0.5855707444250584,0.2
1,11.95,187,10,9779200,0.13600000000000004,0.19142037630081177,-0.03610992101021111,-0.04190954566001892,0.169287109375,-3.0372869074344635,0.019466095,0.0003,47740,0.43787851855158805,0.2
1,16.09,186,10,9781248,-0.4918,0.24460870027542114,-0.037829267128836365,-0.00924558937549591,0.17099609375,-3.1778702557086946,0.024618935,0.0003,47750,0.5363236777484417,0.2
1,9.61,183,11,9783296,-0.7571999999999999,0.08337801694869995,-0.04084805732127279,0.07602587342262268,0.165625,-3.6077804625034333,0.020362215,0.0003,47760,0.727931372821331,0.2
1,10.6,186,10,9785344,-0.7120000000000001,0.16914939880371094,-0.03314553942764178,0.4951643645763397,0.135986328125,-3.1103345930576323,0.014787139,0.0003,47770,1.3141267880797387,0.2
1,11.09,187,10,9787392,-0.4618,0.1285480260848999,-0.03009570894064382,0.32250237464904785,0.13017578125,-3.044325065612793,0.014947933,0.0003,47780,1.1785542011260985,0.2
1,10.25,188,10,9789440,-0.43500000000000005,0.33120328187942505,-0.039963523484766485,0.24413201212882996,0.203369140625,-3.0915712475776673,0.01940684,0.0003,47790,1.1027995735406875,0.2
1,10.95,187,10,9791488,-0.3090000000000001,0.20547926425933838,-0.03724608703050762,0.26497960090637207,0.152294921875,-3.1440759539604186,0.018633345,0.0003,47800,1.0111219048500062,0.2
1,11.04,187,10,9793536,-0.3458,0.3736667037010193,-0.03552514165639877,0.24790874123573303,0.159521484375,-3.0583750903606415,0.01796029,0.0003,47810,0.9358167737722397,0.2
1,11.68,189,10,9795584,-0.6836,0.27256321907043457,-0.03773353709839285,0.27697235345840454,0.1615234375,-3.113217514753342,0.0156211415,0.0003,47820,1.1364247977733613,0.2
1,10.18,190,10,9797632,-0.33360000000000006,0.3251933455467224,-0.03757766087073833,0.2613380551338196,0.143017578125,-3.1343253374099733,0.018055992,0.0003,47830,0.9994370311498642,0.2
1,11.31,187,10,9799680,0.11880000000000003,0.21937614679336548,-0.03361550155095756,0.2762215733528137,0.14794921875,-3.0307372152805327,0.017941419,0.0003,47840,1.0430319413542748,0.2
1,10.71,188,10,9801728,-0.5342,0.14482921361923218,-0.0361727588577196,0.08939053118228912,0.17841796875,-3.1418102264404295,0.019834373,0.0003,47850,0.7596473872661591,0.2
1,12.26,190,10,9803776,-0.14520000000000002,0.2184281349182129,-0.035698749276343734,0.22389276325702667,0.1810546875,-3.2222677052021025,0.02514375,0.0003,47860,1.071258980035782,0.2
1,10.74,187,10,9805824,-0.8547999999999999,0.23487597703933716,-0.044167794683016834,0.14519000053405762,0.193310546875,-3.279673320055008,0.02292607,0.0003,47870,0.8373341158032417,0.2
1,11.31,189,10,9807872,-0.28119999999999995,0.21824586391448975,-0.03516240720637143,0.43907517194747925,0.147509765625,-3.219132995605469,0.015415944,0.0003,47880,1.3029563665390014,0.2
1,11.57,188,10,9809920,0.11360000000000003,0.130251944065094,-0.039337261114269495,0.1493292599916458,0.156298828125,-3.2493445217609405,0.016742095,0.0003,47890,0.9569652244448662,0.2
1,11.35,188,10,9811968,-0.3320000000000001,-0.0031130313873291016,-0.028572945157065988,0.18978199362754822,0.123388671875,-3.1016021251678465,0.017485632,0.0003,47900,0.8745398968458176,0.2
1,15.76,188,10,9814016,-0.8001999999999999,0.17662280797958374,-0.03579671450424939,0.19946329295635223,0.150244140625,-3.0993683457374575,0.019292323,0.0003,47910,0.9571325555443764,0.2
1,10.43,187,10,9816064,-0.4736,0.14103710651397705,-0.041854594030883166,0.06405243277549744,0.16044921875,-3.6655723989009856,0.018765107,0.0003,47920,0.8229094505310058,0.2
1,9.88,188,10,9818112,0.3174,0.24864041805267334,-0.03664603244978935,0.3332914710044861,0.14912109375,-3.0721477925777436,0.018676925,0.0003,47930,1.1219065129756927,0.2
1,11.2,187,10,9820160,0.21099999999999994,-0.038017868995666504,-0.03409113448578864,0.20200209319591522,0.15537109375,-3.0020459949970246,0.016798913,0.0003,47940,0.8455487072467804,0.2
1,10.44,188,10,9822208,0.1812,0.21568048000335693,-0.04382168161682785,0.0880117118358612,0.164599609375,-2.9635049641132354,0.018427968,0.0003,47950,0.7202859565615654,0.2
1,11.69,336,6,9824256,0.6062000000000001,0.25502485036849976,-0.039355363324284555,0.18880411982536316,0.166259765625,-3.0073321759700775,0.02152808,0.0003,47960,0.8650000065565109,0.2
1,10.89,334,6,9826304,0.6722,-0.03171896934509277,-0.0425521994009614,-0.1257512867450714,0.184130859375,-3.225884622335434,0.019463593,0.0003,47970,0.2141920577734709,0.2
1,10.69,331,6,9828352,0.7462000000000001,0.11557060480117798,-0.035586466919630765,-0.16067983210086823,0.191259765625,-3.21951539516449,0.019188816,0.0003,47980,0.15591475553810596,0.2
1,11.06,332,6,9830400,0.7588000000000001,0.0821884274482727,-0.04305327394977212,-0.16464805603027344,0.20927734375,-3.201026326417923,0.024726607,0.0003,47990,0.13712703827768563,0.2
1,13.86,189,10,9832448,-0.8271999999999999,0.2928274869918823,-0.04464754366781563,-0.19168685376644135,0.21494140625,-3.2024823486804963,0.023629822,0.0003,48000,0.07525727618485689,0.2
1,15.39,176,11,9834496,-0.6028,0.11774581670761108,-0.02908608263824135,0.26408565044403076,0.10107421875,-3.498724579811096,0.014547119,0.0003,48010,1.058292879164219,0.2
1,15.4,191,10,9836544,-0.8880000000000001,0.17878568172454834,-0.043911756272427736,0.1259385049343109,0.2041015625,-3.6472108542919157,0.024771648,0.0003,48020,0.7710805281996727,0.2
1,15.37,188,10,9838592,-0.7124000000000001,0.17656159400939941,-0.044293427583761515,0.1035626232624054,0.18662109375,-3.6580706536769867,0.019743003,0.0003,48030,0.7413997113704681,0.2
1,15.4,188,10,9840640,-0.9429999999999998,0.14645862579345703,-0.04476209790445864,0.062448590993881226,0.1705078125,-3.6508543312549593,0.021144208,0.0003,48040,0.7001520216464996,0.2
1,16.54,189,10,9842688,-0.7808000000000002,0.19201862812042236,-0.04139818230178207,0.11353030800819397,0.13779296875,-3.676737552881241,0.01623866,0.0003,48050,0.808038030564785,0.2
1,16.01,189,10,9844736,-0.5802,0.24500179290771484,-0.04476420944556594,0.02591875195503235,0.177294921875,-3.622761642932892,0.020470727,0.0003,48060,0.6744788005948067,0.2
1,17.33,191,10,9846784,-0.6216,0.29273855686187744,-0.045690664043650034,0.05631810426712036,0.169873046875,-3.6434561550617217,0.021952126,0.0003,48070,0.6686388924717903,0.2
1,16.78,189,10,9848832,-0.8705999999999999,0.12472236156463623,-0.04548699917504564,-0.010056495666503906,0.165869140625,-3.684312105178833,0.019672837,0.0003,48080,0.6083810821175575,0.2
1,16.76,188,10,9850880,-0.6951999999999999,0.12544691562652588,-0.04397574225440622,0.08597463369369507,0.171826171875,-3.697338896989822,0.021775335,0.0003,48090,0.748275625705719,0.2
1,18.0,189,10,9852928,-0.52,0.16535425186157227,-0.04197731781750917,0.05384102463722229,0.169140625,-3.7091986298561097,0.019337805,0.0003,48100,0.6788014560937882,0.2
1,16.78,190,10,9854976,-0.5955999999999999,0.18768233060836792,-0.04558383049443364,-0.01661774516105652,0.182177734375,-3.7368827283382418,0.022661187,0.0003,48110,0.570521891862154,0.2
1,16.54,190,10,9857024,-0.2558,0.32475733757019043,-0.04316779500804842,0.005640625953674316,0.180126953125,-3.7035925507545473,0.021096006,0.0003,48120,0.6283126585185528,0.2
1,7.9,182,11,9859072,0.23199999999999998,0.12282884120941162,-0.040620363515336065,0.028817445039749146,0.159716796875,-3.5520697951316835,0.019183815,0.0003,48130,0.6410363346338273,0.2
1,14.45,187,10,9861120,-0.5190000000000001,0.09039783477783203,-0.03423749246867373,0.1599275916814804,0.15234375,-2.5941562831401823,0.016256059,0.0003,48140,0.800954869389534,0.2
1,15.63,186,11,9863168,-0.49760000000000004,0.20980089902877808,-0.03975350842811167,0.19128039479255676,0.15830078125,-3.5270609319210053,0.019832311,0.0003,48150,0.8625696361064911,0.2
1,6.9,184,11,9865216,-0.7730000000000001,-0.013464808464050293,-0.04226612948114052,0.09856590628623962,0.14931640625,-3.520358544588089,0.019174378,0.0003,48160,0.7654403209686279,0.2
1,13.08,187,10,9867264,-0.3215999999999999,0.16440433263778687,-0.037158865458332004,0.7596534490585327,0.218212890625,-2.2669059693813325,0.020737324,0.0003,48170,2.1034482806921004,0.2
1,16.55,188,10,9869312,-0.601,0.1625586748123169,-0.039512543077580634,0.0889471173286438,0.166552734375,-3.3232086539268493,0.017120855,0.0003,48180,0.7661523625254631,0.2
1,8.51,184,11,9871360,0.38980000000000004,0.1565755009651184,-0.04192012338899076,0.07423141598701477,0.154248046875,-3.5875187456607818,0.018262371,0.0003,48190,0.7462084367871284,0.2
1,10.82,186,10,9873408,0.19360000000000002,0.053449273109436035,-0.029162302962504327,0.20767617225646973,0.091943359375,-2.673382818698883,0.011933353,0.0003,48200,0.8608350411057473,0.2
1,12.43,187,10,9875456,-0.008599999999999991,0.0303652286529541,-0.034363090782426296,0.15769800543785095,0.131298828125,-2.890356147289276,0.018191434,0.0003,48210,0.7456867501139641,0.2
1,7.74,180,11,9877504,0.4152,0.1586982011795044,-0.03640403692843393,0.16165928542613983,0.137646484375,-3.1415095567703246,0.015273823,0.0003,48220,0.8027301713824272,0.2
1,6.56,184,11,9879552,-0.16620000000000007,0.10505449771881104,-0.03172032319707796,0.14379146695137024,0.13935546875,-2.600240433216095,0.01828679,0.0003,48230,0.6782760791480541,0.2
1,16.58,188,10,9881600,-0.47659999999999997,0.045629024505615234,-0.02563488418236375,0.6532367467880249,0.1263671875,-2.1798866510391237,0.013685847,0.0003,48240,1.7783201724290847,0.2
1,9.1,187,10,9883648,0.3730000000000001,0.16474735736846924,-0.0395600319840014,-0.018084615468978882,0.162548828125,-3.59090393781662,0.019358864,0.0003,48250,0.6238749638199806,0.2
1,14.97,180,11,9885696,-0.4644,0.1455599069595337,-0.032136473385617134,-0.013858199119567871,0.13154296875,-2.624922376871109,0.015342949,0.0003,48260,0.5511544674634934,0.2
1,16.19,188,10,9887744,-0.27380000000000004,0.26771873235702515,-0.0408357453532517,0.04681473970413208,0.15166015625,-3.54005708694458,0.017905993,0.0003,48270,0.6672334611415863,0.2
1,14.88,191,10,9889792,-0.19260000000000005,0.2213878631591797,-0.041895725636277345,0.009612977504730225,0.15947265625,-3.517160099744797,0.017928714,0.0003,48280,0.6377096489071846,0.2
1,13.66,185,11,9891840,-0.3582,0.16713935136795044,-0.042301067581865935,0.06998425722122192,0.183251953125,-3.5161067605018617,0.020764694,0.0003,48290,0.6991178810596466,0.2
1,15.46,187,10,9893888,-0.0342,0.22995173931121826,-0.041244321456179026,0.09271082282066345,0.16787109375,-3.446592116355896,0.017185448,0.0003,48300,0.7867437198758125,0.2
1,10.67,187,10,9895936,-0.06339999999999998,0.15530908107757568,-0.043205491767730565,0.02264648675918579,0.186181640625,-3.461981076002121,0.021401208,0.0003,48310,0.5512023262679577,0.2
1,14.93,188,10,9897984,-0.23860000000000003,0.15067559480667114,-0.0313029375160113,0.18698392808437347,0.149755859375,-2.842630612850189,0.019718254,0.0003,48320,0.9039585217833519,0.2
1,15.98,188,10,9900032,-0.2846,0.10782676935195923,-0.04153216584818438,0.07367891073226929,0.14541015625,-3.478830963373184,0.019529827,0.0003,48330,0.665353325009346,0.2
1,10.54,187,10,9902080,-0.26580000000000004,0.11423295736312866,-0.046787676011445,0.02153247594833374,0.192822265625,-3.549999248981476,0.021613916,0.0003,48340,0.6516464561223984,0.2
1,11.6,191,10,9904128,-0.03700000000000001,0.21050256490707397,-0.027428280864842235,0.2302897572517395,0.100927734375,-2.8382254898548127,0.013644947,0.0003,48350,0.8306239143013954,0.2
1,10.85,188,10,9906176,0.18800000000000006,0.2543995976448059,-0.04214674496324733,0.03435540199279785,0.155810546875,-3.0289064228534697,0.017523445,0.0003,48360,0.5798772931098938,0.2
1,12.1,187,10,9908224,0.02300000000000001,0.23041605949401855,-0.04637320744805038,0.09332740306854248,0.19482421875,-3.031408506631851,0.023116706,0.0003,48370,0.6245282679796219,0.2
1,16.29,190,10,9910272,-0.4158,0.16764944791793823,-0.036646659777034074,0.12221419811248779,0.16064453125,-3.0591523170471193,0.022807082,0.0003,48380,0.678405025601387,0.2
1,8.94,186,10,9912320,0.34619999999999995,0.17571157217025757,-0.044157038512639704,0.043094202876091,0.165673828125,-3.517206621170044,0.018891994,0.0003,48390,0.690950183570385,0.2
1,7.17,187,10,9914368,-0.29340000000000005,0.12896782159805298,-0.04055365095846355,0.15621009469032288,0.170654296875,-2.8479800760746,0.019134467,0.0003,48400,0.796584528684616,0.2
1,12.61,190,10,9916416,-0.3022,0.13775479793548584,-0.02600103337317705,0.6711889505386353,0.10830078125,-2.452283227443695,0.0105823055,0.0003,48410,1.7366021662950515,0.2
1,11.17,179,11,9918464,-0.2784000000000001,0.0577998161315918,-0.02997967174742371,0.12083202600479126,0.1365234375,-3.057564401626587,0.016786978,0.0003,48420,0.8083567544817924,0.2
1,13.37,187,10,9920512,-0.6724000000000001,0.1456781029701233,-0.03037428893148899,0.30577313899993896,0.11513671875,-2.9643372297286987,0.013331385,0.0003,48430,0.9701232686638832,0.2
1,12.72,190,10,9922560,-0.07439999999999998,0.11906039714813232,-0.03880994205828756,0.20021715760231018,0.13193359375,-3.214711940288544,0.017615728,0.0003,48440,0.9394399881362915,0.2
1,9.81,186,10,9924608,0.30879999999999996,-0.01700127124786377,-0.039385385328205305,0.15501093864440918,0.174267578125,-3.2293490171432495,0.025634646,0.0003,48450,0.8295920565724373,0.2
1,11.51,321,6,9926656,0.7298,0.1188003420829773,-0.032942566508427265,0.1294592022895813,0.13681640625,-2.7274071872234344,0.015153386,0.0003,48460,0.734766261279583,0.2
1,11.8,326,6,9928704,0.629,0.06126046180725098,-0.044156572851352396,-0.17127999663352966,0.21455078125,-3.1223228693008425,0.022477046,0.0003,48470,0.11450900733470917,0.2
1,11.61,322,6,9930752,0.7478000000000001,0.12175530195236206,-0.040658439695835116,-0.16066959500312805,0.221484375,-3.2627704203128816,0.031540744,0.0003,48480,0.19678300470113755,0.2
1,11.0,329,6,9932800,0.72,-0.08728146553039551,-0.042222293245140465,-0.1829342246055603,0.1935546875,-3.2282248616218565,0.023786014,0.0003,48490,0.0747437097132206,0.2
1,14.1,187,10,9934848,-0.8719999999999999,0.08691143989562988,-0.038656162412371485,-0.11558017134666443,0.242626953125,-3.2447210788726806,0.02414663,0.0003,48500,0.16967874430119992,0.2
1,14.72,176,11,9936896,-0.7794,0.06018364429473877,-0.027941349090542644,0.16177156567573547,0.100927734375,-3.6541430950164795,0.015664391,0.0003,48510,1.0502722769975663,0.2
1,15.98,190,10,9938944,-0.5546,0.12424129247665405,-0.03857406929600984,0.158074289560318,0.145751953125,-3.729180783033371,0.01904204,0.0003,48520,0.9343056917190552,0.2
1,15.34,190,10,9940992,-0.8018,0.16655296087265015,-0.0439825899200514,0.06191697716712952,0.16337890625,-3.708608877658844,0.020367539,0.0003,48530,0.6874313876032829,0.2
1,17.52,193,10,9943040,-0.5954,0.17797738313674927,-0.04680462647229433,0.1193271279335022,0.19638671875,-3.734855777025223,0.020944517,0.0003,48540,0.7833686843514442,0.2
1,16.77,187,10,9945088,-0.5504000000000001,0.16114068031311035,-0.050061415298841894,-0.012842535972595215,0.2021484375,-3.7643677055835725,0.024063485,0.0003,48550,0.5709084145724773,0.2
1,18.06,178,11,9947136,-0.6511999999999999,0.18385404348373413,-0.04902830623323098,0.002129852771759033,0.208056640625,-3.740447449684143,0.023094296,0.0003,48560,0.6308381959795952,0.2
1,17.2,189,10,9949184,-0.7739999999999999,0.10880088806152344,-0.050769852416124195,-0.019620418548583984,0.20732421875,-3.7823078453540804,0.024461642,0.0003,48570,0.5562077693641185,0.2
1,17.02,188,10,9951232,-0.6903999999999998,0.1752464771270752,-0.0465925858123228,0.043762773275375366,0.18486328125,-3.713455265760422,0.020714693,0.0003,48580,0.6374773368239403,0.2
1,18.9,189,10,9953280,-0.523,0.0776054859161377,-0.04601100250147283,0.045157670974731445,0.174267578125,-3.74636173248291,0.02023504,0.0003,48590,0.697512049973011,0.2
1,18.43,189,10,9955328,-0.5486,0.11490243673324585,-0.05030156001448631,-0.041891634464263916,0.203515625,-3.8126952946186066,0.023890505,0.0003,48600,0.5262446284294129,0.2
1,17.35,190,10,9957376,-0.6270000000000001,0.12198007106781006,-0.046322562638670205,-0.02969709038734436,0.1619140625,-3.76045908331871,0.020045955,0.0003,48610,0.5378358781337738,0.2
1,12.64,185,11,9959424,-0.4128,0.1404762864112854,-0.04656372016761452,0.016668856143951416,0.191357421875,-3.8280071318149567,0.02347936,0.0003,48620,0.6462503939867019,0.2
1,14.5,188,10,9961472,-0.79,-0.002307415008544922,-0.028128910926170647,0.1515726000070572,0.111962890625,-3.3877937614917757,0.01622086,0.0003,48630,0.8778463885188103,0.2
1,15.36,185,11,9963520,-0.5821999999999999,0.14574503898620605,-0.044526786520145835,0.16200847923755646,0.1669921875,-3.6328023612499236,0.019821167,0.0003,48640,0.9375547200441361,0.2
1,15.28,187,10,9965568,-0.6055999999999999,0.17225903272628784,-0.04391842158511281,0.13894572854042053,0.18408203125,-3.6005504190921784,0.020390183,0.0003,48650,0.7594190001487732,0.2
1,11.65,188,10,9967616,-0.4930000000000001,0.16949570178985596,-0.042174152471125124,0.029599547386169434,0.147021484375,-3.5933016419410704,0.017877173,0.0003,48660,0.6868766367435455,0.2
1,11.22,188,10,9969664,-0.7343999999999999,0.3380025625228882,-0.04141502898419276,0.1588018834590912,0.19169921875,-3.2006745636463165,0.020314451,0.0003,48670,0.9644339367747307,0.2
1,15.85,189,10,9971712,-0.36700000000000005,0.3456959128379822,-0.04039391374681145,0.25146010518074036,0.177978515625,-3.1875688314437864,0.016706172,0.0003,48680,1.055854570865631,0.2
1,15.64,189,10,9973760,-0.6177999999999999,0.15708684921264648,-0.041502384602790696,0.06145375967025757,0.16220703125,-3.6888605117797852,0.020313252,0.0003,48690,0.6918931677937508,0.2
1,16.87,189,10,9975808,-0.4624000000000001,0.1041330099105835,-0.04383927909657359,0.11720618605613708,0.16572265625,-3.6553981721401216,0.020096581,0.0003,48700,0.8328826427459717,0.2
1,11.28,185,11,9977856,-0.06559999999999998,0.1823101043701172,-0.048956974595785144,0.018489569425582886,0.18251953125,-3.638919693231583,0.021405224,0.0003,48710,0.5768545873463153,0.2
1,15.5,183,11,9979904,-0.03500000000000001,0.14065289497375488,-0.039510969538241625,0.07891380786895752,0.176025390625,-2.9816402971744536,0.021467688,0.0003,48720,0.746385757625103,0.2
1,15.8,185,11,9981952,-0.461,0.09553945064544678,-0.042670470755547286,0.0015423297882080078,0.152783203125,-3.5021295487880706,0.01923358,0.0003,48730,0.5956824347376823,0.2
1,11.33,187,10,9984000,0.3284,0.19481998682022095,-0.04518610259983689,0.11043518781661987,0.189404296875,-3.503049349784851,0.020586643,0.0003,48740,0.7600642263889312,0.2
1,12.71,188,10,9986048,-0.014199999999999982,0.12379789352416992,-0.029886665544472633,0.07876986265182495,0.127001953125,-2.9818986892700194,0.017616548,0.0003,48750,0.619312833994627,0.2
1,15.31,188,10,9988096,-0.3262000000000001,0.2565964460372925,-0.038139140530256556,0.05800822377204895,0.14453125,-3.087915360927582,0.016578097,0.0003,48760,0.5702431760728359,0.2
1,17.02,186,10,9990144,-0.09540000000000001,0.047082602977752686,-0.0376727037364617,0.08332972228527069,0.12578125,-3.4773273408412932,0.01732876,0.0003,48770,0.7537431657314301,0.2
1,15.94,189,10,9992192,-0.20880000000000007,0.18111556768417358,-0.04327934459433891,-0.009981036186218262,0.1658203125,-3.549314093589783,0.01910414,0.0003,48780,0.5099491626024246,0.2
1,15.98,189,10,9994240,-0.1346,0.058059632778167725,-0.04662715683225542,0.05653250217437744,0.1865234375,-3.4520642161369324,0.019129837,0.0003,48790,0.5953605182468891,0.2
1,15.51,188,10,9996288,-0.48519999999999996,0.1329282522201538,-0.04750201290007681,0.02407732605934143,0.180810546875,-3.5045731723308564,0.01983101,0.0003,48800,0.6370999932289123,0.2
1,15.76,189,10,9998336,-0.11019999999999999,0.25365138053894043,-0.047004941711202265,-0.02277284860610962,0.1796875,-3.5789219975471496,0.022044906,0.0003,48810,0.5958917900919914,0.2
1,15.27,179,11,10000384,-0.18040000000000006,0.15932369232177734,-0.04671229722443968,0.02315548062324524,0.182958984375,-3.5050126910209656,0.019686434,0.0003,48820,0.6412508606910705,0.2
