time/total_timesteps,rollout/ep_len_mean,time/fps,time/time_elapsed,time/iterations,rollout/ep_rew_mean,train/clip_range,train/clip_fraction,train/value_loss,train/approx_kl,train/n_updates,train/loss,train/learning_rate,train/explained_variance,train/entropy_loss,train/policy_gradient_loss
18415616,11.55,167,12,1,0.65974085,0.2,0.07021484375,0.9493940562009812,0.020390835,89910,0.102765291929245,0.0003,0.25471174716949463,-0.8001037076115608,-0.006056196999270469
18417664,8.35,153,13,1,0.30372219,0.2,0.1275390625,0.8512018695473671,0.015707925,89920,0.2733228802680969,0.0003,0.24477678537368774,-2.290369284152985,-0.032550888892728835
18419712,11.43,151,13,1,0.6128994899999999,0.2,0.098486328125,1.6603219658136368,0.021736726,89930,0.5334862470626831,0.0003,-0.03377354145050049,-1.880361971259117,-0.019855249032843858
18421760,7.69,155,13,1,0.6820177199999997,0.2,0.087109375,1.1621576473116875,0.0136429705,89940,0.3399083912372589,0.0003,-0.5326987504959106,-2.1834829211235047,-0.02225199944805354
18423808,8.2,155,13,1,0.7026255900000001,0.2,0.108447265625,1.0097803756594659,0.014323298,89950,0.3302634656429291,0.0003,0.13472765684127808,-1.5541748404502869,-0.01667889144155197
18425856,7.46,153,13,1,0.9573547200000001,0.2,0.179736328125,0.8499952226877212,0.032606177,89960,0.3577190637588501,0.0003,-0.05250132083892822,-1.9873711109161376,-0.03357693738071248
18427904,10.82,143,14,1,0.69642051,0.2,0.178515625,0.5639254234731197,0.024315033,89970,0.11931812763214111,0.0003,0.2971998453140259,-1.8473998665809632,-0.038443355076015
18429952,7.07,165,12,1,0.43150040000000006,0.2,0.17275390625,1.0817618817090988,0.019097198,89980,0.39035069942474365,0.0003,0.1844443678855896,-2.1950426042079925,-0.03848418623674661
18432000,10.1,165,12,1,0.59425941,0.2,0.102587890625,1.5826153248548507,0.010104767,89990,0.5731350183486938,0.0003,0.06819099187850952,-1.2073409587144852,-0.01539658618858084
18434048,10.31,164,12,1,0.8898174499999999,0.2,0.13564453125,1.0403630793094636,0.01595128,90000,0.3719484508037567,0.0003,-0.19459056854248047,-2.130506157875061,-0.029400255961809306
18436096,4.61,158,12,1,0.85930013,0.2,0.154541015625,0.7001317568123341,0.01859181,90010,0.20594757795333862,0.0003,0.24373066425323486,-2.0744854539632795,-0.03666487312875688
18438144,6.56,162,12,1,0.75439857,0.2,0.063232421875,0.8335002727806569,0.007965729,90020,0.2773779034614563,0.0003,-0.20170247554779053,-0.7601430058479309,-0.012657923682127148
18440192,4.82,155,13,1,1.1641613200000003,0.2,0.11953125,1.2798031955957412,0.015395648,90030,0.654933512210846,0.0003,0.3699796795845032,-1.224713471531868,-0.01827041673241183
18442240,5.02,124,16,1,1.18011198,0.2,0.083154296875,0.444037364423275,0.013835458,90040,0.2163737416267395,0.0003,0.26494264602661133,-0.8342840954661369,-0.017862420371966437
18444288,6.3,146,14,1,1.0340402899999999,0.2,0.123046875,0.4005554459989071,0.010552613,90050,0.17379745841026306,0.0003,0.3220425248146057,-0.9436427652835846,-0.019316089118365198
18446336,5.98,163,12,1,0.8114971400000002,0.2,0.13193359375,0.8784369230270386,0.011679817,90060,0.415583074092865,0.0003,0.34929096698760986,-1.250965029001236,-0.019779291923623533
18448384,12.89,169,12,1,0.4305190000000001,0.2,0.11474609375,0.9671388775110245,0.02332827,90070,0.4111793041229248,0.0003,0.4169885516166687,-1.203415310382843,-0.021651379764080048
18450432,4.8,162,12,1,0.99689097,0.2,0.177294921875,0.8971675425767899,0.02662519,90080,0.25946179032325745,0.0003,0.05911099910736084,-2.3465754628181457,-0.03932066939305514
18452480,7.95,162,12,1,1.0364348100000003,0.2,0.084033203125,0.589482431858778,0.030270454,90090,0.2008848339319229,0.0003,0.308174729347229,-0.9208469003438949,-0.018669986468739807
18454528,7.3,165,12,1,1.0461305000000003,0.2,0.18125,0.6235949218273162,0.02450121,90100,0.21947067975997925,0.0003,0.15180248022079468,-1.8559005469083787,-0.03628555859904736
18456576,4.53,146,13,1,1.1846757300000001,0.2,0.178662109375,0.7574006512761116,0.018975709,90110,0.2772809565067291,0.0003,0.2483479380607605,-1.8119656205177308,-0.04127853540703654
18458624,4.81,143,14,1,1.1310091600000003,0.2,0.080419921875,0.4452108509838581,0.010539915,90120,0.12655144929885864,0.0003,0.02447497844696045,-0.8528302758932114,-0.016708547831512988
18460672,8.49,148,13,1,1.15672806,0.2,0.078857421875,0.5148208409547805,0.0077069644,90130,0.19526149332523346,0.0003,0.41764891147613525,-0.8261188849806785,-0.017484304937534036
18462720,7.76,150,13,1,0.9863807700000001,0.2,0.16064453125,0.43741638138890265,0.017717652,90140,0.08730621635913849,0.0003,0.10603785514831543,-1.7989229947328567,-0.04104715525172651
18464768,4.52,146,14,1,1.23599936,0.2,0.147216796875,0.523967919498682,0.018189292,90150,0.11710396409034729,0.0003,0.24702221155166626,-1.7522857397794724,-0.03812562038656324
18466816,6.13,150,13,1,0.80057828,0.2,0.07177734375,0.31161178164184095,0.015892047,90160,0.12203328311443329,0.0003,0.23909831047058105,-0.7088289052248001,-0.013061809353530407
18468864,5.3,150,13,1,1.03171821,0.2,0.1078125,1.202396896481514,0.012161017,90170,0.5441780686378479,0.0003,0.28357815742492676,-1.1134873360395432,-0.019587712024804204
18470912,7.91,155,13,1,1.0257361000000003,0.2,0.102490234375,0.5893948182463646,0.013818122,90180,0.2802015244960785,0.0003,0.38760995864868164,-1.0228416487574576,-0.016640588676091285
18472960,7.09,157,12,1,1.1900181,0.2,0.149609375,0.6003175921738148,0.016906867,90190,0.15414685010910034,0.0003,0.10978221893310547,-1.8122550964355468,-0.03352390290237963
18475008,5.16,151,13,1,1.2610496300000003,0.2,0.1728515625,0.4674207240343094,0.015963577,90200,0.11908111721277237,0.0003,0.3472333550453186,-1.7070841461420059,-0.03977402150630951
18477056,13.34,161,12,1,0.09359364000000003,0.2,0.062451171875,0.3695696759968996,0.0098055685,90210,0.17530059814453125,0.0003,0.23570901155471802,-0.9917872220277786,-0.013548682117834688
18479104,6.61,172,11,1,1.2038226399999998,0.2,0.16103515625,0.9585529297590256,0.019301739,90220,0.266519159078598,0.0003,0.2128201127052307,-2.4710705041885377,-0.038260785210877654
18481152,6.06,173,11,1,0.9496161999999999,0.2,0.10654296875,1.0628088131546973,0.0093545625,90230,0.47022196650505066,0.0003,0.26462793350219727,-1.2546085923910142,-0.016711835050955415
18483200,13.78,172,11,1,0.012721919999999968,0.2,0.10830078125,0.8341736927628517,0.014457081,90240,0.45915988087654114,0.0003,0.3156219720840454,-1.276240611076355,-0.01643694827798754
18485248,7.44,169,12,1,1.2023543600000002,0.2,0.162255859375,1.0780532523989677,0.01730201,90250,0.38127803802490234,0.0003,0.40459346771240234,-2.490736943483353,-0.035650560865178704
18487296,11.38,172,11,1,0.15356543,0.2,0.1224609375,0.5079490423202515,0.015211649,90260,0.10101982951164246,0.0003,-0.13562798500061035,-1.7029156774282455,-0.02433621175587177
18489344,5.03,169,12,1,1.2126934900000002,0.2,0.1298828125,1.178689181804657,0.015334178,90270,0.42338043451309204,0.0003,0.27498453855514526,-2.255043625831604,-0.031662975810468195
18491392,4.92,169,12,1,1.24460306,0.2,0.08427734375,0.39939289577305315,0.010920726,90280,0.09604455530643463,0.0003,0.11325037479400635,-0.8649759277701378,-0.01873155973153189
18493440,12.37,168,12,1,0.47676761,0.2,0.10498046875,0.18699074294418097,0.015059615,90290,0.04489262402057648,0.0003,0.3859623074531555,-0.8465286269783974,-0.02162679606117308
18495488,8.62,186,10,1,0.7889016999999999,0.2,0.14052734375,0.8759866759181023,0.015116425,90300,0.2847551703453064,0.0003,0.4472581148147583,-2.231037813425064,-0.034566712705418466
18497536,7.86,187,10,1,1.34827438,0.2,0.121728515625,0.9241915166378021,0.019062048,90310,0.3020506203174591,0.0003,0.49011772871017456,-1.6524067670106888,-0.029199359542690217
18499584,5.95,183,11,1,0.90892463,0.2,0.100634765625,0.26643329188227655,0.021703362,90320,0.0690113753080368,0.0003,-0.3202841281890869,-1.6649698823690415,-0.02410134901292622
18501632,11.65,186,10,1,0.69572667,0.2,0.140576171875,0.8859739437699318,0.015036992,90330,0.36751097440719604,0.0003,0.07272118330001831,-1.1757743805646896,-0.017285987338982522
18503680,5.27,182,11,1,1.2896696600000002,0.2,0.16416015625,0.7809904992580414,0.020495314,90340,0.28058597445487976,0.0003,0.304546594619751,-2.1621127128601074,-0.03979884549044073
18505728,5.86,184,11,1,1.01385617,0.2,0.0990234375,0.3350507661700249,0.014732078,90350,0.13789887726306915,0.0003,0.3120911121368408,-0.9296109139919281,-0.01595952658681199
18507776,9.68,184,11,1,0.6877879299999999,0.2,0.109912109375,1.2113063752651214,0.020870615,90360,0.5587819814682007,0.0003,0.18256455659866333,-1.0276141673326493,-0.017065395298413933
18509824,5.34,183,11,1,1.16932707,0.2,0.11455078125,0.8837990656495094,0.015367979,90370,0.30047807097435,0.0003,0.21394848823547363,-1.984984901547432,-0.0291600058786571
18511872,7.11,183,11,1,0.6744214700000001,0.2,0.091943359375,0.252711533382535,0.021170627,90380,0.0546053871512413,0.0003,0.003649592399597168,-0.9421425968408584,-0.01999753948766738
18513920,6.22,184,11,1,1.0915163399999999,0.2,0.10087890625,1.606214016675949,0.011456264,90390,0.7179626226425171,0.0003,0.07968181371688843,-1.4032885044813157,-0.0200776127865538
18515968,10.62,191,10,1,-0.17621724000000008,0.2,0.110009765625,0.9896047875285149,0.021908434,90400,0.4949641525745392,0.0003,0.15791285037994385,-1.1737844496965408,-0.015353006590157748
18518016,13.4,190,10,1,0.004677089999999928,0.2,0.145458984375,0.8896214097738266,0.030931624,90410,0.2126012146472931,0.0003,0.472293496131897,-2.1389835476875305,-0.02732579889707267
18520064,15.08,189,10,1,0.016452380000000013,0.2,0.208447265625,0.7398842066526413,0.020034395,90420,0.20353831350803375,0.0003,0.6253188848495483,-2.2580974757671357,-0.03987039227504283
18522112,14.27,188,10,1,-0.08266247000000003,0.2,0.214599609375,0.7560702592134476,0.018320046,90430,0.23596373200416565,0.0003,0.5173569917678833,-2.37849702835083,-0.03969309863168746
18524160,14.84,189,10,1,0.06850767999999993,0.2,0.1943359375,0.774377828836441,0.016789278,90440,0.25275754928588867,0.0003,0.5569357872009277,-2.3522098422050477,-0.037580982549116015
18526208,15.0,190,10,1,-0.0035378599999999743,0.2,0.1923828125,0.5618012502789498,0.018691797,90450,0.15381988883018494,0.0003,0.6222907304763794,-2.354103368520737,-0.0397781100589782
18528256,18.16,189,10,1,0.22864881,0.2,0.211083984375,0.6570604026317597,0.023878723,90460,0.16300663352012634,0.0003,0.5796808004379272,-2.3825939536094665,-0.040735912835225464
18530304,17.05,190,10,1,0.050882020000000014,0.2,0.198828125,0.6779629215598106,0.019282183,90470,0.152662992477417,0.0003,0.374617338180542,-2.4499457657337187,-0.04261752248276025
18532352,16.06,191,10,1,0.4083349,0.2,0.19296875,0.8196906536817551,0.021544155,90480,0.2699139714241028,0.0003,0.35415345430374146,-2.454637199640274,-0.03982577493879944
18534400,17.31,190,10,1,0.10111128999999996,0.2,0.177587890625,0.6195915102958679,0.016447697,90490,0.13303253054618835,0.0003,0.45627278089523315,-2.390805745124817,-0.03859385604737327
18536448,16.15,189,10,1,0.48684042,0.2,0.16416015625,0.5927754014730453,0.017335506,90500,0.1334608793258667,0.0003,0.4197949767112732,-2.4192354798316957,-0.040322022140026094
18538496,16.58,176,11,1,0.41671298,0.2,0.17587890625,0.7165584221482277,0.01964586,90510,0.25927940011024475,0.0003,0.430550217628479,-2.2944821298122404,-0.03550832537002861
18540544,16.73,191,10,1,0.17449974999999998,0.2,0.153369140625,0.6094764292240142,0.015578085,90520,0.15128184854984283,0.0003,0.42126864194869995,-2.3383672177791595,-0.036596192559227345
18542592,15.4,190,10,1,0.22293849000000002,0.2,0.172998046875,0.7669718265533447,0.018222928,90530,0.23097479343414307,0.0003,0.394744873046875,-2.346806079149246,-0.03527171469759196
18544640,15.98,191,10,1,0.54612747,0.2,0.148193359375,0.8692729145288467,0.01578978,90540,0.2880317270755768,0.0003,0.32626354694366455,-2.268841427564621,-0.03447009791852906
18546688,15.52,188,10,1,0.3167133299999999,0.2,0.17412109375,0.7230267181992531,0.015669048,90550,0.23479312658309937,0.0003,0.30364614725112915,-2.264675849676132,-0.03484896325971931
18548736,15.97,189,10,1,0.2986379599999999,0.2,0.1802734375,0.9960507318377495,0.017493933,90560,0.353196918964386,0.0003,0.1764291524887085,-2.224432772397995,-0.03746812574099749
18550784,14.91,190,10,1,0.018222650000000024,0.2,0.157421875,1.016628135740757,0.016033009,90570,0.35330724716186523,0.0003,0.11569458246231079,-2.2359550476074217,-0.03576495321467519
18552832,15.33,189,10,1,0.39124988999999993,0.2,0.150341796875,1.1085421442985535,0.01525729,90580,0.41458791494369507,0.0003,0.09496742486953735,-2.1946922183036803,-0.033383433835115287
18554880,15.47,190,10,1,0.39715965,0.2,0.13837890625,1.0290948554873467,0.012788765,90590,0.3709182143211365,0.0003,0.1563279628753662,-2.2059929430484773,-0.03170650233514607
18556928,9.65,328,6,1,0.8202343500000001,0.2,0.13369140625,0.9538767859339714,0.013168901,90600,0.37531816959381104,0.0003,0.16247504949569702,-2.2137362480163576,-0.03289358839392662
18558976,8.26,328,6,1,1.0033296300000003,0.2,0.13486328125,0.689863832294941,0.0168954,90610,0.14933909475803375,0.0003,-0.07660472393035889,-1.613873127102852,-0.03133023881819099
18561024,8.51,330,6,1,1.09648163,0.2,0.182470703125,0.6328140489757061,0.020789307,90620,0.22855573892593384,0.0003,-0.052767157554626465,-1.5257642179727555,-0.03839950283290818
18563072,8.17,331,6,1,0.95888006,0.2,0.1595703125,0.3988977655768394,0.018648423,90630,0.13761892914772034,0.0003,0.10459065437316895,-1.531155052781105,-0.03362824644427746
18565120,15.08,188,10,1,1.07476398,0.2,0.179541015625,0.5189301908016205,0.019354334,90640,0.1730896234512329,0.0003,0.015783727169036865,-1.5862983554601668,-0.03192888065241277
18567168,8.32,190,10,1,-0.013722649999999923,0.2,0.161279296875,0.6978912591934204,0.017491974,90650,0.22848549485206604,0.0003,0.25425416231155396,-2.104860657453537,-0.031140224519185723
18569216,7.71,186,10,1,-0.62807147,0.2,0.0888671875,1.5344167590141295,0.013067946,90660,0.48389142751693726,0.0003,0.3342587947845459,-1.7762464553117752,-0.016376334591768682
18571264,7.33,185,11,1,-0.40539127,0.2,0.10009765625,1.5765174448490142,0.032351233,90670,0.6116814613342285,0.0003,0.6524484157562256,-1.4889758706092835,-0.013887086673639715
18573312,7.64,183,11,1,-0.21494076000000004,0.2,0.124462890625,1.3704826802015304,0.016028237,90680,0.5799545049667358,0.0003,0.7031015157699585,-1.5946935951709746,-0.015761518839281053
18575360,10.09,188,10,1,1.22478982,0.2,0.121728515625,1.5706487774848938,0.016135572,90690,0.6617456078529358,0.0003,0.6403156518936157,-1.6170130908489226,-0.02156003164127469
18577408,15.08,188,10,1,0.90795819,0.2,0.064794921875,1.4290477812290192,0.009489205,90700,0.4002251923084259,0.0003,-1.124629020690918,-1.83001346886158,-0.011851737275719643
18579456,9.94,186,11,1,0.8790221300000001,0.2,0.16181640625,0.8237729847431183,0.01569664,90710,0.34000369906425476,0.0003,0.15719276666641235,-2.1237714648246766,-0.03279711559880525
18581504,4.82,183,11,1,-1.4227329599999998,0.2,0.124951171875,1.2330590575933456,0.0147747835,90720,0.5237451195716858,0.0003,0.06748330593109131,-1.7614639073610305,-0.02203549079131335
18583552,9.27,190,10,1,-0.056806780000000175,0.2,0.09501953125,2.2294954001903533,0.033258505,90730,0.737436056137085,0.0003,0.3828777074813843,-0.8053071886301041,-0.019207656593061985
18585600,11.62,186,10,1,1.11814621,0.2,0.085009765625,2.1761029034852983,0.021199845,90740,0.7573693990707397,0.0003,-0.3028978109359741,-1.812230747938156,-0.012969585019163787
18587648,14.64,187,10,1,0.96241689,0.2,0.13916015625,1.0699755758047105,0.023550011,90750,0.34788140654563904,0.0003,-0.41310012340545654,-1.9672771513462066,-0.02366658441023901
18589696,10.53,177,11,1,1.2918632399999999,0.2,0.1357421875,0.991267791390419,0.014964874,90760,0.45613110065460205,0.0003,0.1219208836555481,-2.147118753194809,-0.02857828764244914
18591744,10.38,186,10,1,1.3521547000000005,0.2,0.135791015625,0.5482255905866623,0.016617928,90770,0.11883321404457092,0.0003,0.019367694854736328,-1.8730177730321884,-0.030256848549470305
18593792,9.47,183,11,1,0.12407413000000002,0.2,0.1517578125,0.44778619185090063,0.016130801,90780,0.1232827752828598,0.0003,0.1956164836883545,-1.7714388996362687,-0.03511638874188065
18595840,4.88,182,11,1,-1.0615846100000002,0.2,0.0833984375,1.837082064151764,0.014708746,90790,0.5702558159828186,0.0003,0.11316871643066406,-1.9344457387924194,-0.020341553655453027
18597888,4.73,183,11,1,-1.04604713,0.2,0.022412109375,2.372261592745781,0.0040798336,90800,0.3184853792190552,0.0003,-0.5280307531356812,-0.7024537652730942,-0.004213656298816204
18599936,4.91,183,11,1,-0.9333354399999999,0.2,0.08955078125,0.3887192703783512,0.013023227,90810,0.10236607491970062,0.0003,0.8898881077766418,-0.7009069874882699,-0.009845247329212724
18601984,6.11,182,11,1,1.07694103,0.2,0.087255859375,0.315240565314889,0.006288707,90820,0.15046769380569458,0.0003,0.9236848950386047,-0.7174708873033524,-0.00690683820284903
18604032,4.87,183,11,1,-0.96584378,0.2,0.057763671875,0.7817373692989349,0.013028374,90830,0.30754008889198303,0.0003,-0.8564316034317017,-1.3652977079153061,-0.007797302189283073
18606080,8.65,187,10,1,0.63176135,0.2,0.050634765625,0.8263350199908018,0.006015628,90840,0.130157932639122,0.0003,0.45314836502075195,-0.7068607464432717,-0.001582130481256172
18608128,6.19,183,11,1,1.20172349,0.2,0.07646484375,1.2298618674278259,0.01041125,90850,0.5078305602073669,0.0003,-0.2987288236618042,-1.8657939910888672,-0.01597818238660693
18610176,12.43,188,10,1,1.01699472,0.2,0.111767578125,0.31711263917386534,0.014954262,90860,0.09417440742254257,0.0003,0.33766692876815796,-1.5573291510343552,-0.015663718828000127
18612224,9.8,175,11,1,0.8479354400000001,0.2,0.189990234375,0.7555211082100868,0.02965296,90870,0.23242095112800598,0.0003,0.2895817160606384,-2.1133046984672545,-0.03547260946361348
18614272,9.16,186,10,1,0.7072208500000001,0.2,0.110302734375,1.030387344956398,0.020569257,90880,0.41017627716064453,0.0003,0.06129342317581177,-1.9558287918567658,-0.022270656109321864
18616320,9.85,186,10,1,0.7308963300000001,0.2,0.1287109375,1.219280219078064,0.018894369,90890,0.47753340005874634,0.0003,0.16085284948349,-1.8853545755147934,-0.024941397365182638
18618368,11.13,188,10,1,1.1913100699999999,0.2,0.1388671875,1.0844400569796562,0.0149820745,90900,0.4340989291667938,0.0003,0.3945186734199524,-1.9756419330835342,-0.028559995582327247
18620416,15.82,187,10,1,0.7571228999999998,0.2,0.1228515625,0.6951252907514572,0.01674987,90910,0.19907411932945251,0.0003,-0.08246839046478271,-1.9861431002616883,-0.02753682262264192
18622464,13.67,187,10,1,0.6238094800000001,0.2,0.1623046875,0.9098080635070801,0.020060841,90920,0.32902276515960693,0.0003,0.2039799690246582,-2.173105609416962,-0.03056741409236565
18624512,12.49,188,10,1,1.3786259800000003,0.2,0.1904296875,0.9644387409090995,0.024580177,90930,0.39701128005981445,0.0003,0.20414519309997559,-2.1695952236652376,-0.031464116193819794
18626560,10.55,188,10,1,0.36147886999999995,0.2,0.172216796875,0.4870471030473709,0.016786389,90940,0.10444273799657822,0.0003,0.2232305407524109,-2.1093318939208983,-0.033103413367643955
18628608,10.5,186,10,1,0.9186948300000002,0.2,0.094482421875,1.7371340364217758,0.016504988,90950,0.6502954959869385,0.0003,-0.04535806179046631,-1.7906548172235488,-0.022919193387497216
18630656,9.1,188,10,1,0.5611301700000001,0.2,0.134521484375,0.8233315333724022,0.015231844,90960,0.30854156613349915,0.0003,0.4370236396789551,-1.960527554154396,-0.02746542012318969
18632704,9.01,186,10,1,0.7892235700000001,0.2,0.146142578125,1.3056971043348313,0.016809985,90970,0.521832287311554,0.0003,0.09503448009490967,-1.6324998408555984,-0.027590856479946524
18634752,10.06,176,11,1,1.20890036,0.2,0.16416015625,1.0545834466814994,0.016625647,90980,0.42629140615463257,0.0003,0.056889474391937256,-1.6295690447092057,-0.033122638566419484
18636800,4.77,183,11,1,-1.04739993,0.2,0.122021484375,0.7755290552973747,0.025471829,90990,0.28600895404815674,0.0003,0.2587643265724182,-1.918565383553505,-0.025517420936375858
18638848,8.38,187,10,1,1.1198490200000002,0.2,0.071875,1.2117084696888925,0.016445797,91000,0.5027759075164795,0.0003,0.4308600425720215,-0.7916113629937171,-0.011745090538170189
18640896,8.36,186,10,1,0.8937721299999999,0.2,0.1328125,0.8536355033516884,0.021859018,91010,0.23722729086875916,0.0003,-0.2960766553878784,-1.5058972120285035,-0.025482910010032354
18642944,8.76,186,10,1,1.11109566,0.2,0.14599609375,0.883397763967514,0.013780006,91020,0.3022700846195221,0.0003,0.2094007134437561,-1.4984155744314194,-0.033439779549371454
18644992,9.37,188,10,1,0.8383284500000001,0.2,0.155419921875,0.8060813099145889,0.015784048,91030,0.1916438490152359,0.0003,0.09151947498321533,-1.8707797706127167,-0.028077867301180958
18647040,8.05,185,11,1,1.19242823,0.2,0.16630859375,0.9116601839661598,0.027080033,91040,0.32181739807128906,0.0003,0.13127970695495605,-1.7493020594120026,-0.02465526529122144
18649088,5.11,182,11,1,-0.9715841699999997,0.2,0.18515625,0.5741509191691876,0.026816443,91050,0.1596108227968216,0.0003,0.32386350631713867,-1.708799585700035,-0.02517814564052969
18651136,8.37,186,10,1,1.1307095699999998,0.2,0.0455078125,1.3359634786844254,0.008307743,91060,0.3382200598716736,0.0003,0.26945894956588745,-0.7932221844792366,-0.0051628062035888435
18653184,8.4,187,10,1,0.86497282,0.2,0.118603515625,0.8375936537981034,0.01608371,91070,0.2562464475631714,0.0003,0.04489278793334961,-1.5648419111967087,-0.029800000553950667
18655232,7.79,186,10,1,1.11456311,0.2,0.136865234375,0.8080711334943771,0.016836027,91080,0.3358936905860901,0.0003,0.16796404123306274,-1.4224492967128755,-0.031224882777314632
18657280,4.83,183,11,1,-0.9772750199999999,0.2,0.147802734375,0.5984611280262471,0.01635133,91090,0.16096250712871552,0.0003,0.14951401948928833,-1.42496677339077,-0.032098428905010225
18659328,7.06,185,11,1,1.03750266,0.2,0.12353515625,0.746468759328127,0.014681141,91100,0.13716457784175873,0.0003,0.6774717569351196,-0.7636173859238624,-0.008236462017521262
18661376,7.77,185,11,1,1.27975766,0.2,0.08173828125,0.76099863499403,0.012919408,91110,0.21316364407539368,0.0003,-0.922706127166748,-1.578185784816742,-0.011776518099941314
18663424,4.93,183,11,1,-0.81506167,0.2,0.128759765625,0.7907025054097175,0.015911816,91120,0.35610800981521606,0.0003,0.31339210271835327,-1.703070905804634,-0.02456790643045679
18665472,7.14,185,11,1,0.8609315399999999,0.2,0.08583984375,0.9493902906775474,0.009619182,91130,0.3551442325115204,0.0003,0.5539767742156982,-0.7894899636507035,-0.0057986323488876225
18667520,8.12,186,10,1,0.99622462,0.2,0.107080078125,1.100797438621521,0.018878961,91140,0.3294472396373749,0.0003,-0.07161617279052734,-1.6053449988365174,-0.016918729268945755
18669568,6.69,185,11,1,0.9240099299999999,0.2,0.17734375,1.0726201727986335,0.016029578,91150,0.4499073922634125,0.0003,0.38413912057876587,-1.8665924608707427,-0.03128006341867149
18671616,8.32,187,10,1,1.05544952,0.2,0.173974609375,1.1416261792182922,0.027093777,91160,0.46617254614830017,0.0003,0.2796872854232788,-1.574684026837349,-0.02662144722416997
18673664,6.73,185,11,1,1.0036950199999999,0.2,0.12646484375,0.8108741357922554,0.013534222,91170,0.3385046720504761,0.0003,-0.5241968631744385,-1.4238348603248596,-0.024517057882621884
18675712,5.0,183,11,1,-0.66264626,0.2,0.141552734375,0.5791329257190228,0.042613015,91180,0.1580936163663864,0.0003,0.09064662456512451,-1.5619876205921173,-0.025528743257746102
18677760,4.91,183,11,1,-0.65909625,0.2,0.13583984375,1.4367024928331376,0.016845753,91190,0.5178980231285095,0.0003,0.4130443334579468,-0.770482887327671,-0.01343686921754852
18679808,8.27,189,10,1,0.8921103499999999,0.2,0.142431640625,1.1312649980187417,0.0152916815,91200,0.5747633576393127,0.0003,0.7248229384422302,-0.7102060511708259,-0.01743012978695333
18681856,6.84,185,11,1,1.00667418,0.2,0.1193359375,1.0553221985697747,0.017037183,91210,0.351505845785141,0.0003,0.2702411413192749,-1.8718404114246368,-0.027912550524342807
18683904,7.06,184,11,1,0.82786291,0.2,0.129443359375,0.7647263839840889,0.016362024,91220,0.26371896266937256,0.0003,-0.03434324264526367,-1.456928214430809,-0.029367742489557713
18685952,4.92,185,11,1,-0.7736312500000001,0.2,0.140625,1.4568120926618575,0.026654005,91230,0.7692877650260925,0.0003,0.08216488361358643,-1.5518305629491806,-0.020783723890781404
18688000,8.72,188,10,1,1.1046437700000002,0.2,0.070654296875,1.6995721369981767,0.010920217,91240,0.6280056238174438,0.0003,0.2765699625015259,-0.7597550764679909,-0.010717886849306524
18690048,7.26,185,11,1,1.00609148,0.2,0.174267578125,0.8843947157263756,0.014873566,91250,0.3377917408943176,0.0003,0.36269843578338623,-1.9094963163137435,-0.03525138401892036
18692096,6.85,184,11,1,1.3604672699999998,0.2,0.141650390625,1.1585878238081933,0.026133483,91260,0.36296963691711426,0.0003,0.1017717719078064,-1.5352150797843933,-0.023869819124229252
18694144,6.87,185,11,1,1.46713379,0.2,0.1173828125,0.5999249674379825,0.013169864,91270,0.23114150762557983,0.0003,0.19920486211776733,-1.459030145406723,-0.017504972941242158
18696192,7.87,185,11,1,0.8995065000000004,0.2,0.123486328125,0.596855404227972,0.015757853,91280,0.2682739496231079,0.0003,0.10775536298751831,-1.5378892689943313,-0.01991620697081089
18698240,5.09,181,11,1,-0.31450376,0.2,0.152734375,0.7650279149413108,0.018585121,91290,0.2601568400859833,0.0003,0.17861205339431763,-1.4954599469900132,-0.03414913963060826
18700288,9.57,180,11,1,0.51611663,0.2,0.176171875,2.2615100860595705,0.027532091,91300,1.05730402469635,0.0003,0.4038950204849243,-0.7215150624513627,-0.029766437772195786
18702336,9.42,187,10,1,0.6275756800000001,0.2,0.1560546875,1.1077059164643288,0.0182691,91310,0.3521231412887573,0.0003,0.09266680479049683,-1.7393529623746873,-0.034528411243809384
18704384,9.25,186,10,1,0.6002333100000001,0.2,0.18037109375,0.975649718940258,0.021883847,91320,0.3516239523887634,0.0003,0.2400224804878235,-1.7411163210868836,-0.039743840740993616
18706432,8.85,167,12,1,1.1032051,0.2,0.17705078125,0.8062796607613564,0.020271339,91330,0.26807084679603577,0.0003,0.3056931495666504,-1.7023732036352157,-0.040418717777356505
18708480,8.32,186,10,1,1.0424651500000002,0.2,0.12275390625,0.9948360577225686,0.023838915,91340,0.2512848675251007,0.0003,-0.002302885055541992,-1.9552538096904755,-0.026472853729501367
18710528,7.69,189,10,1,1.0941199300000002,0.2,0.1431640625,0.6326378606259823,0.016643707,91350,0.23063702881336212,0.0003,0.16976982355117798,-1.4936395645141602,-0.03105410896241665
18712576,11.1,185,11,1,0.4480850499999999,0.2,0.133935546875,0.7288324564695359,0.027062086,91360,0.30041319131851196,0.0003,-0.04600346088409424,-1.6360522836446763,-0.020442725461907684
18714624,11.46,173,11,1,0.73364193,0.2,0.154052734375,1.5304474443197251,0.02253884,91370,0.5698712468147278,0.0003,0.09670668840408325,-2.2904855728149416,-0.029909510316792877
18716672,7.88,186,10,1,1.0006631400000001,0.2,0.193505859375,0.7707907184958458,0.026833707,91380,0.21528643369674683,0.0003,0.18620115518569946,-2.2051025569438933,-0.04210176095366478
