rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/total_timesteps,time/iterations,time/time_elapsed,train/n_updates,train/value_loss,train/explained_variance,train/approx_kl,train/loss,train/clip_fraction,train/learning_rate,train/entropy_loss,train/clip_range,train/policy_gradient_loss
0.27530662000000006,183,7.6,9349120,1,11,45640,1.5257095664739608,0.5663208961486816,0.017122533,0.5900857448577881,0.1625,0.0003,-1.5360483914613723,0.2,-0.02914159195497632
-0.41931476,185,7.29,9351168,1,11,45650,1.6016435503959656,-0.006306767463684082,0.022427257,0.5838198065757751,0.120947265625,0.0003,-1.6630145639181138,0.2,-0.026044020522385837
-1.2875760500000002,185,7.52,9353216,1,11,45660,1.9187563180923461,0.2064121961593628,0.00734046,0.6829835176467896,0.058544921875,0.0003,-1.5207855612039567,0.2,-0.012585624842904508
-0.21085382999999996,181,7.1,9355264,1,11,45670,2.1046441227197645,0.2391870617866516,0.033700977,0.7921432256698608,0.1716796875,0.0003,-2.310083436965942,0.2,-0.03162841468583792
0.9368792699999999,184,8.18,9357312,1,11,45680,2.431101679801941,0.07033807039260864,0.0127759855,0.8912720084190369,0.1373046875,0.0003,-1.8538812488317489,0.2,-0.02669704135041684
0.7396935,183,8.24,9359360,1,11,45690,1.1367629170417786,0.1637694239616394,0.022593379,0.38245561718940735,0.182421875,0.0003,-1.884145227074623,0.2,-0.03514550415566191
-0.7979009,187,7.52,9361408,1,10,45700,0.9651864647865296,0.36565977334976196,0.03121681,0.4284020662307739,0.182421875,0.0003,-1.5701734215021133,0.2,-0.0315632154350169
0.90756988,186,8.13,9363456,1,10,45710,2.182446759939194,0.12160241603851318,0.03278261,0.7831754088401794,0.134521484375,0.0003,-2.325060027837753,0.2,-0.02571732539217919
0.82592032,188,8.38,9365504,1,10,45720,0.9393941655755043,0.32400524616241455,0.011377143,0.2943847179412842,0.100927734375,0.0003,-1.7817473709583282,0.2,-0.02034286139532924
0.11738592999999999,182,6.6,9367552,1,11,45730,0.9846984624862671,-0.0259627103805542,0.023394922,0.2838802933692932,0.152685546875,0.0003,-2.111712571978569,0.2,-0.027807772456435488
0.6580649700000001,186,8.39,9369600,1,10,45740,2.1626340508461,0.13533973693847656,0.014149587,0.8906797766685486,0.121044921875,0.0003,-1.529280036687851,0.2,-0.02513310663634911
-0.12723174000000004,185,6.94,9371648,1,11,45750,0.9971632540225983,0.0018787384033203125,0.021815393,0.310356467962265,0.140185546875,0.0003,-2.0866165280342104,0.2,-0.028869448276236654
-0.13288498999999995,188,8.58,9373696,1,10,45760,2.087400284409523,0.22465389966964722,0.011989819,0.7903102040290833,0.116064453125,0.0003,-1.72713782787323,0.2,-0.023613468068651854
-0.14091036,186,6.63,9375744,1,10,45770,1.485281589627266,0.09024345874786377,0.017011775,0.45069825649261475,0.112939453125,0.0003,-1.9997741341590882,0.2,-0.018052161391824483
0.18038789999999996,189,8.82,9377792,1,10,45780,1.972523096203804,-0.07240498065948486,0.011221258,0.7229760885238647,0.102392578125,0.0003,-1.5564336359500885,0.2,-0.01898328374372795
0.87613771,188,7.67,9379840,1,10,45790,1.1416644036769867,0.36495453119277954,0.022756591,0.36460888385772705,0.15302734375,0.0003,-2.038341483473778,0.2,-0.026433620019815862
0.25164801,188,8.12,9381888,1,10,45800,0.9057094618678093,-0.44061803817749023,0.027269943,0.19007787108421326,0.1736328125,0.0003,-1.9679558753967286,0.2,-0.02741547073237598
0.7415928999999999,186,7.21,9383936,1,10,45810,1.7651166826486588,-0.08595633506774902,0.012953652,0.546747624874115,0.10947265625,0.0003,-1.8862440764904023,0.2,-0.018458780832588673
0.8115670499999998,185,6.87,9385984,1,11,45820,0.9753258511424064,-0.15740156173706055,0.016369836,0.39481016993522644,0.14501953125,0.0003,-1.8336175322532653,0.2,-0.025129647366702555
0.95068173,185,6.55,9388032,1,11,45830,0.8736190959811211,0.2851787209510803,0.021889716,0.33586907386779785,0.179345703125,0.0003,-1.8996402889490127,0.2,-0.031331475893966856
0.08442639000000003,187,8.82,9390080,1,10,45840,0.7819923371076584,0.0494614839553833,0.033466607,0.2692466378211975,0.231298828125,0.0003,-1.9334694117307663,0.2,-0.02650159237673506
0.3190306900000001,184,6.47,9392128,1,11,45850,1.6032844960689545,0.10319840908050537,0.016471807,0.6061692833900452,0.134619140625,0.0003,-2.008387032151222,0.2,-0.02305048194248229
0.42437236,186,8.17,9394176,1,10,45860,1.6205534219741822,0.2569888234138489,0.027729332,0.6923816800117493,0.167578125,0.0003,-1.5304591745138167,0.2,-0.02994276296813041
0.32767589999999996,187,8.13,9396224,1,10,45870,1.4206589370965959,0.36234164237976074,0.015308093,0.5664910674095154,0.1392578125,0.0003,-1.9610098958015443,0.2,-0.024997708201408387
0.49254521999999995,186,6.1,9398272,1,10,45880,1.2787827640771865,0.30307573080062866,0.01726047,0.49285149574279785,0.1708984375,0.0003,-1.9554668694734574,0.2,-0.03129655888187699
0.7553186999999998,185,5.9,9400320,1,11,45890,1.772662153840065,0.043316543102264404,0.031186765,0.687637984752655,0.18505859375,0.0003,-1.4955371648073197,0.2,-0.027760790090542286
-0.39095608,183,5.66,9402368,1,11,45900,1.3508164450526237,0.1700490117073059,0.019373372,0.7048044800758362,0.184814453125,0.0003,-1.5020166784524918,0.2,-0.026758696022443473
0.8951812000000001,186,7.8,9404416,1,10,45910,2.3812489092350004,0.21090859174728394,0.010311048,0.9624745845794678,0.15517578125,0.0003,-1.6886667728424072,0.2,-0.027020727912895382
0.04824638000000004,183,5.58,9406464,1,11,45920,0.7690965697169304,-0.12385272979736328,0.019697374,0.24014613032341003,0.14189453125,0.0003,-1.8918489903211593,0.2,-0.025977692939341067
0.9360032999999999,187,7.7,9408512,1,10,45930,2.2714359402656554,0.051926374435424805,0.012034199,0.9269771575927734,0.110205078125,0.0003,-1.5174791783094406,0.2,-0.01979810845805332
0.33645811000000003,184,5.81,9410560,1,11,45940,0.694585295021534,0.16908812522888184,0.017550172,0.2926813066005707,0.14326171875,0.0003,-1.9966412901878356,0.2,-0.026800103217829017
-1.2451369899999998,186,6.23,9412608,1,10,45950,1.6474520176649095,0.14450466632843018,0.012562307,0.7211211919784546,0.13037109375,0.0003,-1.5213705629110337,0.2,-0.025123060634359717
-0.8200738299999999,185,6.65,9414656,1,11,45960,2.8492985755205154,-0.06336069107055664,0.010912608,0.8686016201972961,0.09228515625,0.0003,-2.1001869678497314,0.2,-0.015477686049416661
-1.17081708,184,6.63,9416704,1,11,45970,1.7466980636119842,0.5330193042755127,0.015759582,0.6370468735694885,0.144580078125,0.0003,-1.969086840748787,0.2,-0.028403244854416698
-1.3466593700000002,185,6.64,9418752,1,11,45980,1.7062689274549485,0.557722806930542,0.019367356,0.6898780465126038,0.184033203125,0.0003,-2.012296202778816,0.2,-0.03424974078079686
-0.95767911,184,7.7,9420800,1,11,45990,1.9285449355840683,0.463062047958374,0.017415252,0.7582022547721863,0.19970703125,0.0003,-2.065449485182762,0.2,-0.03516890207538381
-1.2740708299999999,185,7.68,9422848,1,11,46000,2.289867269992828,0.2879064083099365,0.016906042,0.9954986572265625,0.186279296875,0.0003,-2.0502805203199386,0.2,-0.032806010288186374
-1.09577687,172,8.29,9424896,1,11,46010,2.133128011226654,0.27388691902160645,0.019405162,0.8627800345420837,0.191943359375,0.0003,-2.1876347839832304,0.2,-0.03711730926297605
-0.36210291000000006,184,8.23,9426944,1,11,46020,2.216879498958588,0.2821451425552368,0.017710038,0.8679609894752502,0.1642578125,0.0003,-2.140698218345642,0.2,-0.033450803998857734
-1.21344359,186,7.96,9428992,1,11,46030,1.9617811471223832,0.33233046531677246,0.019573957,0.8110637664794922,0.180712890625,0.0003,-2.1607413709163668,0.2,-0.0323044074815698
-0.8904679599999998,185,7.35,9431040,1,11,46040,2.1635396510362623,0.33527547121047974,0.020529538,0.9163501858711243,0.16162109375,0.0003,-2.0469936817884444,0.2,-0.03341651703231037
1.2987633899999997,328,7.0,9433088,1,6,46050,2.354657548666,0.2499517798423767,0.01690779,0.948248028755188,0.184912109375,0.0003,-1.9760077089071273,0.2,-0.034728791029192504
1.21916154,331,7.55,9435136,1,6,46060,0.39907627962529657,-0.6981496810913086,0.026442658,0.015637576580047607,0.167626953125,0.0003,-1.9139715701341629,0.2,-0.02656647647963837
0.65443645,187,6.09,9437184,1,10,46070,0.23191766943782569,0.14573901891708374,0.027022716,-0.036069490015506744,0.234326171875,0.0003,-1.9607863545417785,0.2,-0.03736018894705921
0.5297264799999999,184,6.88,9439232,1,11,46080,1.7134111821651459,0.14159244298934937,0.018014554,0.6434450149536133,0.14150390625,0.0003,-1.3583941340446473,0.2,-0.024279418564401568
0.50325471,184,6.63,9441280,1,11,46090,1.4578301727771759,0.2880710959434509,0.016894223,0.5033088326454163,0.14853515625,0.0003,-1.6917427480220795,0.2,-0.030817808583378792
0.29686438,185,6.96,9443328,1,11,46100,1.5458466678857803,0.1490306854248047,0.025432846,0.4888908565044403,0.2056640625,0.0003,-1.708853182196617,0.2,-0.03492117733694613
0.8121473200000001,185,7.16,9445376,1,11,46110,1.5370233684778214,0.23483550548553467,0.018851634,0.7066577672958374,0.15693359375,0.0003,-1.6011945962905885,0.2,-0.03017129257787019
1.0206279999999999,184,7.24,9447424,1,11,46120,1.0748662322759628,0.18799567222595215,0.016333407,0.411568284034729,0.16484375,0.0003,-1.6388846695423127,0.2,-0.03080604214919731
1.0703311599999998,184,7.04,9449472,1,11,46130,1.1020971223711968,0.2369157075881958,0.016068298,0.4853658080101013,0.158740234375,0.0003,-1.6834202021360398,0.2,-0.03057486698962748
0.8044574499999999,185,7.46,9451520,1,11,46140,0.8369996100664139,0.2297307848930359,0.0148317795,0.32636719942092896,0.144140625,0.0003,-1.5869834572076797,0.2,-0.024401961197145283
0.8136572099999999,184,6.83,9453568,1,11,46150,0.8766838908195496,0.31592780351638794,0.021580674,0.26110824942588806,0.183447265625,0.0003,-1.6297597110271453,0.2,-0.029019713948946445
-1.39427717,182,5.38,9455616,1,11,46160,1.0760564625263214,0.03096914291381836,0.018324435,0.37557917833328247,0.1529296875,0.0003,-1.444451430439949,0.2,-0.026087503344751895
-1.19875827,183,5.38,9457664,1,11,46170,3.1978110313415526,0.23939722776412964,0.0067381146,1.1245790719985962,0.074951171875,0.0003,-1.391573464870453,0.2,-0.012304566253442317
0.2397603000000001,182,4.81,9459712,1,11,46180,2.553326678276062,0.4217531085014343,0.02320955,1.1575894355773926,0.173779296875,0.0003,-1.4161938965320586,0.2,-0.024441109830513598
-0.21666794000000003,185,7.28,9461760,1,11,46190,1.8491528421640395,-0.019187450408935547,0.010360211,0.531217098236084,0.091162109375,0.0003,-1.0189623668789864,0.2,-0.01527545105200261
0.3538798200000002,186,6.73,9463808,1,11,46200,2.13493292927742,0.17406100034713745,0.018221091,0.8632611036300659,0.18349609375,0.0003,-1.8122965097427368,0.2,-0.03462851633084938
-1.2434052600000003,185,5.15,9465856,1,11,46210,1.8305059880018235,0.3159927725791931,0.018900413,0.7170448303222656,0.184716796875,0.0003,-1.7304267019033432,0.2,-0.03671892087440938
-1.5258515699999997,184,5.57,9467904,1,11,46220,2.9718406021595003,0.16254091262817383,0.018398605,1.1934905052185059,0.091943359375,0.0003,-1.354978832602501,0.2,-0.011603909562109039
-0.6470656000000001,181,4.86,9469952,1,11,46230,2.4588061928749085,0.4372009038925171,0.028338507,1.2148733139038086,0.17666015625,0.0003,-1.5003016501665116,0.2,-0.02640921911224723
0.9675269600000002,184,6.64,9472000,1,11,46240,2.693206024169922,0.3545926809310913,0.018461939,1.2906414270401,0.19189453125,0.0003,-1.3755166709423066,0.2,-0.02882539462298155
0.85548388,185,5.6,9474048,1,11,46250,1.1711590558290481,-0.04897582530975342,0.013237889,0.31740307807922363,0.106591796875,0.0003,-1.4027672410011292,0.2,-0.027288583567133172
0.7488424900000001,186,5.92,9476096,1,10,46260,1.2499556511640548,0.09465926885604858,0.02531771,0.48795580863952637,0.18681640625,0.0003,-1.1004712283611298,0.2,-0.024401519889943303
-0.2379141399999999,183,5.41,9478144,1,11,46270,1.0493924006819726,0.2527478337287903,0.018413872,0.35157060623168945,0.190380859375,0.0003,-1.3501708984375,0.2,-0.03532189027173445
0.6294153999999998,184,5.85,9480192,1,11,46280,2.5595308423042296,0.26360243558883667,0.013501613,1.031247615814209,0.163134765625,0.0003,-1.2105553865432739,0.2,-0.025269668269902467
1.3174872400000002,184,5.78,9482240,1,11,46290,1.189764703810215,0.11355894804000854,0.016203048,0.45167702436447144,0.1265625,0.0003,-1.2425655215978622,0.2,-0.025682084867730735
-0.4966815500000001,187,5.12,9484288,1,10,46300,0.5566805548965931,0.3985096216201782,0.034872152,0.16454312205314636,0.1751953125,0.0003,-1.103515312075615,0.2,-0.027989432378672064
1.0923447600000002,184,6.48,9486336,1,11,46310,3.1345334589481353,0.2584834098815918,0.020702584,1.3242969512939453,0.146923828125,0.0003,-1.13848437666893,0.2,-0.0235384370200336
0.8311403700000001,184,6.25,9488384,1,11,46320,0.8519545957446099,-0.008623480796813965,0.017060827,0.3923265039920807,0.132763671875,0.0003,-1.4286584377288818,0.2,-0.02331776262726635
0.6499917599999999,182,5.17,9490432,1,11,46330,0.8882832825183868,0.16620606184005737,0.018650994,0.36561259627342224,0.181591796875,0.0003,-1.4587484121322631,0.2,-0.030265699099982158
0.9259324099999999,184,5.47,9492480,1,11,46340,1.4521187514066696,0.15243595838546753,0.019635916,0.5796166658401489,0.160400390625,0.0003,-1.1876695275306701,0.2,-0.028024167008697986
1.0817443999999998,186,6.92,9494528,1,10,46350,0.9698229089379311,0.23462706804275513,0.014640476,0.4257509112358093,0.146337890625,0.0003,-1.2355151921510696,0.2,-0.024075956153683364
0.7572584300000003,183,5.57,9496576,1,11,46360,0.8847880184650421,0.2849501371383667,0.017093142,0.41356781125068665,0.1408203125,0.0003,-1.4472326546907426,0.2,-0.03150656706420705
0.86545149,184,5.96,9498624,1,11,46370,0.9683468207716942,0.1616051197052002,0.01729684,0.3377224802970886,0.1337890625,0.0003,-1.2849093973636627,0.2,-0.026542811654508114
-0.8740044200000001,180,5.39,9500672,1,11,46380,1.036720234155655,0.15619081258773804,0.020633077,0.38885214924812317,0.184521484375,0.0003,-1.3160954803228377,0.2,-0.033489710791036485
0.9339735899999999,185,7.55,9502720,1,11,46390,3.1378526389598846,0.2539977431297302,0.019982498,1.2342323064804077,0.159765625,0.0003,-1.4332297027111054,0.2,-0.02831753483042121
1.054791,186,7.64,9504768,1,11,46400,1.2080493196845055,0.24532294273376465,0.016187254,0.3363243341445923,0.149462890625,0.0003,-1.5915865570306778,0.2,-0.031284732697531584
1.09576369,184,5.51,9506816,1,11,46410,0.9341225892305374,0.005976378917694092,0.021285528,0.25026848912239075,0.1796875,0.0003,-1.7567562073469163,0.2,-0.03331810861127451
-0.8636134100000001,182,5.26,9508864,1,11,46420,0.988871967792511,0.08705973625183105,0.028451163,0.36394089460372925,0.194482421875,0.0003,-1.3132900178432465,0.2,-0.029157615988515316
-0.44646798000000004,182,5.24,9510912,1,11,46430,2.9818757116794585,0.21188950538635254,0.01653007,1.0989062786102295,0.182763671875,0.0003,-1.2706439346075058,0.2,-0.02722149246837944
1.1122401300000002,184,6.18,9512960,1,11,46440,1.9133740693330765,0.4999908208847046,0.0154477805,0.8903794884681702,0.192822265625,0.0003,-1.264555498957634,0.2,-0.03445020115468651
-0.9746191099999999,185,5.82,9515008,1,11,46450,0.4649751432240009,-0.35738658905029297,0.023586927,0.039607733488082886,0.11767578125,0.0003,-1.5140053182840347,0.2,-0.02505119041306898
-1.31916686,185,5.93,9517056,1,11,46460,2.627922701835632,0.33584970235824585,0.013766318,1.066784143447876,0.160986328125,0.0003,-1.5416234672069549,0.2,-0.02652046550065279
-1.2428315600000002,185,6.2,9519104,1,11,46470,2.29281290769577,0.41450029611587524,0.014735097,0.9559005498886108,0.143115234375,0.0003,-1.5794818252325058,0.2,-0.028065810329280794
-1.1616624,186,6.14,9521152,1,11,46480,1.823598325252533,0.54693603515625,0.017012341,0.7644250988960266,0.15625,0.0003,-1.678287646174431,0.2,-0.02807675723452121
-0.8880419700000001,185,6.27,9523200,1,11,46490,1.7461444854736328,0.5507413148880005,0.019716084,0.7744730710983276,0.15634765625,0.0003,-1.6611789882183075,0.2,-0.02884860271587968
-1.1746628300000002,185,6.45,9525248,1,11,46500,1.4334889948368073,0.6259698867797852,0.020068772,0.6517413854598999,0.196484375,0.0003,-1.6756207674741745,0.2,-0.030758700054138898
-0.74480391,172,6.45,9527296,1,11,46510,1.297084739804268,0.6446610689163208,0.017445661,0.5362009406089783,0.185107421875,0.0003,-1.7385940313339234,0.2,-0.03215458036866039
-1.01061877,185,5.99,9529344,1,11,46520,0.9260305047035218,0.7539070844650269,0.01823798,0.3584148585796356,0.162255859375,0.0003,-1.6543353378772736,0.2,-0.027466877992264927
-0.8919646299999999,184,6.61,9531392,1,11,46530,1.0414639070630074,0.728176474571228,0.016344976,0.41126543283462524,0.169775390625,0.0003,-1.6352915465831757,0.2,-0.027199087664484978
-1.18674772,185,6.45,9533440,1,11,46540,0.9653957486152649,0.7482013702392578,0.020848405,0.2941569685935974,0.177099609375,0.0003,-1.585378459095955,0.2,-0.02843900758307427
1.15815998,325,7.29,9535488,1,6,46550,1.1971609622240067,0.6738671064376831,0.024842622,0.5929862856864929,0.21435546875,0.0003,-1.6030171036720275,0.2,-0.02876653482671827
1.1716459000000001,325,7.09,9537536,1,6,46560,0.268882404640317,-0.34278786182403564,0.021179393,-0.009688235819339752,0.163232421875,0.0003,-1.712942197918892,0.2,-0.031089278659783302
0.030276769999999974,183,4.92,9539584,1,11,46570,0.16320596747100352,0.14173173904418945,0.025682716,-0.008064165711402893,0.223779296875,0.0003,-1.7720014840364455,0.2,-0.03843196481466293
1.1534328999999999,185,6.73,9541632,1,11,46580,2.9152662813663484,0.17038458585739136,0.018155541,1.1267814636230469,0.201806640625,0.0003,-1.178694838285446,0.2,-0.03225555582903326
-0.021749270000000057,185,7.79,9543680,1,11,46590,0.7502290025353432,0.3774341344833374,0.0155265285,0.19896431267261505,0.12822265625,0.0003,-1.306085190176964,0.2,-0.030592688452452423
1.14901578,184,6.55,9545728,1,11,46600,1.2344130665063857,0.49992191791534424,0.023163067,0.3927326798439026,0.162060546875,0.0003,-1.653410905599594,0.2,-0.03339311196468771
0.5577587900000001,186,7.28,9547776,1,10,46610,0.6495479471981526,0.40331214666366577,0.026947476,0.18132387101650238,0.172021484375,0.0003,-1.314487671852112,0.2,-0.026515389000996946
1.26224867,184,6.82,9549824,1,11,46620,1.3054268032312393,0.4032827615737915,0.01838573,0.5322643518447876,0.158203125,0.0003,-1.6921200573444366,0.2,-0.030868866376113146
-0.2944233299999999,185,4.77,9551872,1,11,46630,0.7955211505293847,0.022481918334960938,0.030058544,0.2374187558889389,0.1966796875,0.0003,-1.4520502895116807,0.2,-0.03154158992692828
0.52405306,184,6.64,9553920,1,11,46640,2.2216004729270935,0.30559951066970825,0.010973784,0.9279569983482361,0.143798828125,0.0003,-1.1790126711130142,0.2,-0.02112319563748315
-0.6123211000000001,183,6.69,9555968,1,11,46650,1.2508479326963424,0.4384053349494934,0.017010458,0.48093873262405396,0.125634765625,0.0003,-1.6339385032653808,0.2,-0.029895341291558
1.23568415,186,7.19,9558016,1,10,46660,1.4646034479141234,0.5543668866157532,0.015532708,0.6102912425994873,0.16875,0.0003,-1.8177299797534943,0.2,-0.02837926261126995
0.2815303600000001,183,6.95,9560064,1,11,46670,0.5600289061665535,0.16532838344573975,0.013912186,0.1541389524936676,0.143212890625,0.0003,-1.5312351435422897,0.2,-0.026082664239220323
-1.49166616,182,5.4,9562112,1,11,46680,1.460585206747055,0.3735356330871582,0.017252635,0.5347625017166138,0.16865234375,0.0003,-1.8017081767320633,0.2,-0.0314617678290233
1.3039949,185,6.68,9564160,1,11,46690,3.5903690695762633,-0.013865828514099121,0.033798493,1.381385326385498,0.24072265625,0.0003,-1.716349783539772,0.2,-0.03580533568747342
0.4537605199999999,185,6.25,9566208,1,11,46700,0.716991014033556,-0.25719940662384033,0.019414347,0.16418159008026123,0.11298828125,0.0003,-1.6796040654182434,0.2,-0.021795116539578885
1.04199615,185,7.21,9568256,1,11,46710,1.6974759161472321,0.32686084508895874,0.018498883,0.6886473298072815,0.184423828125,0.0003,-1.7498605459928513,0.2,-0.03297276672674343
0.4971843,185,6.46,9570304,1,11,46720,0.8033897846937179,0.25069618225097656,0.01776579,0.2979613244533539,0.182958984375,0.0003,-1.745144534111023,0.2,-0.02851542446296662
-0.79886515,182,4.82,9572352,1,11,46730,1.8640401780605316,0.16073405742645264,0.018233517,0.7586497664451599,0.18359375,0.0003,-1.4992634028196334,0.2,-0.026074723829515277
-0.10612421999999996,182,4.83,9574400,1,11,46740,2.9573437571525574,0.21910762786865234,0.021495765,1.1596075296401978,0.198193359375,0.0003,-1.4423812270164489,0.2,-0.0335634641116485
0.7534995300000001,181,6.7,9576448,1,11,46750,2.2401326328516005,0.3324388861656189,0.02294603,0.9194245934486389,0.2099609375,0.0003,-1.3887601763010025,0.2,-0.0353529671439901
-0.32373207,183,4.75,9578496,1,11,46760,1.3525727316737175,0.11493629217147827,0.04347596,0.5429924130439758,0.2568359375,0.0003,-1.9113759696483612,0.2,-0.04083593206014484
0.50182477,184,6.51,9580544,1,11,46770,2.062302350997925,0.4378330111503601,0.009523299,0.8235651254653931,0.1474609375,0.0003,-1.0782722890377046,0.2,-0.02168877647491172
0.53059384,182,5.87,9582592,1,11,46780,1.7311727225780487,0.19053155183792114,0.021119833,0.5388275384902954,0.15341796875,0.0003,-1.7089735746383667,0.2,-0.03127538957633078
-0.41515851,183,4.8,9584640,1,11,46790,1.7075809866189957,0.31580793857574463,0.017961305,0.781737208366394,0.16572265625,0.0003,-1.515075534582138,0.2,-0.029639270761981605
-0.16138170999999996,184,5.01,9586688,1,11,46800,2.266589418053627,0.36239898204803467,0.018390521,1.0338265895843506,0.168115234375,0.0003,-1.1195298910140992,0.2,-0.025671663996763527
0.77892546,185,6.83,9588736,1,11,46810,1.936217513680458,0.3229939937591553,0.011932901,0.8380295634269714,0.17919921875,0.0003,-1.347001165151596,0.2,-0.0284629809204489
0.34608737000000006,181,4.72,9590784,1,11,46820,0.9437190473079682,0.09379547834396362,0.025065994,0.3999275863170624,0.16845703125,0.0003,-1.8069882690906525,0.2,-0.03138180016539991
0.6736545700000002,183,6.42,9592832,1,11,46830,1.8475254714488982,0.32843220233917236,0.025798898,0.9058794975280762,0.206591796875,0.0003,-1.1294595628976822,0.2,-0.02943788319826126
1.11890555,184,6.31,9594880,1,11,46840,0.9052142217755318,0.13584250211715698,0.016231848,0.32560494542121887,0.152490234375,0.0003,-1.7156190186738969,0.2,-0.031311425101011994
-0.12815073999999993,182,4.75,9596928,1,11,46850,0.6257475160062314,0.1646960973739624,0.028557757,0.13778448104858398,0.206494140625,0.0003,-1.6981733977794646,0.2,-0.03614938755054027
-0.05426864999999991,181,4.82,9598976,1,11,46860,1.8744901776313783,0.4048045873641968,0.014189601,0.8084009289741516,0.109375,0.0003,-1.0157100304961204,0.2,-0.01784683291334659
-0.02704864999999999,175,5.21,9601024,1,11,46870,1.6389194309711457,0.51674485206604,0.01576114,0.8412352204322815,0.139111328125,0.0003,-1.1024538636207581,0.2,-0.019526165339630096
0.22210698000000004,182,5.03,9603072,1,11,46880,1.8727331280708313,0.42663484811782837,0.032102644,0.8520762324333191,0.189697265625,0.0003,-1.1914065957069397,0.2,-0.026736732316203417
0.15496115999999993,182,5.47,9605120,1,11,46890,1.8453167080879211,0.3528057932853699,0.015289208,0.7827885746955872,0.158544921875,0.0003,-1.111157339811325,0.2,-0.029727555369026958
0.5067691900000001,183,5.43,9607168,1,11,46900,1.9539323419332504,0.2679244875907898,0.024257077,0.863075315952301,0.14453125,0.0003,-1.2166200667619704,0.2,-0.03053606105968356
0.53688825,188,7.89,9609216,1,10,46910,1.6374341934919356,0.1960669755935669,0.013805727,0.7572914958000183,0.131298828125,0.0003,-1.2565465331077577,0.2,-0.02547438908368349
1.0327143699999999,186,7.35,9611264,1,11,46920,1.1032817244529725,0.21210432052612305,0.028827656,0.4339507818222046,0.199462890625,0.0003,-1.8875826060771943,0.2,-0.029634276777505873
0.42024240999999996,183,5.29,9613312,1,11,46930,0.5465252220630645,-0.09659826755523682,0.029582774,0.13152073323726654,0.161474609375,0.0003,-1.847188487648964,0.2,-0.028929403179790824
0.6062103400000001,183,5.54,9615360,1,11,46940,1.397202330827713,0.35275334119796753,0.017040137,0.598706841468811,0.146533203125,0.0003,-1.1429440557956696,0.2,-0.025765715236775576
-0.99362503,185,6.51,9617408,1,11,46950,1.2126933008432388,0.328366756439209,0.027294807,0.3828010559082031,0.1708984375,0.0003,-1.076051938533783,0.2,-0.02754521097522229
-0.72238379,186,6.36,9619456,1,11,46960,4.002862024307251,0.06251341104507446,0.010538959,1.6907150745391846,0.10458984375,0.0003,-1.6413469702005385,0.2,-0.020698316651396452
-1.0633942000000003,186,5.8,9621504,1,10,46970,3.4775309920310975,0.16472989320755005,0.015484117,1.5259324312210083,0.168408203125,0.0003,-1.577851527929306,0.2,-0.029620220651850104
