MODEL 28600 vs ALL
GAMES_PER_OPPONENT=100

ppo_model_100.zip | W:100 L:0 D:0 | WR:100.00% | AVG_STEPS:5.6
ppo_model_12450.zip | W:95 L:5 D:0 | WR:95.00% | AVG_STEPS:6.4
ppo_model_1250.zip | W:66 L:34 D:0 | WR:66.00% | AVG_STEPS:6.2
ppo_model_12500.zip | W:94 L:6 D:0 | WR:94.00% | AVG_STEPS:6.2
ppo_model_12550.zip | W:91 L:9 D:0 | WR:91.00% | AVG_STEPS:6.4
ppo_model_12600.zip | W:86 L:14 D:0 | WR:86.00% | AVG_STEPS:6.4
ppo_model_12650.zip | W:89 L:11 D:0 | WR:89.00% | AVG_STEPS:6.2
ppo_model_12700.zip | W:97 L:3 D:0 | WR:97.00% | AVG_STEPS:6.5
ppo_model_12750.zip | W:86 L:14 D:0 | WR:86.00% | AVG_STEPS:6.0
ppo_model_12800.zip | W:78 L:22 D:0 | WR:78.00% | AVG_STEPS:6.4
ppo_model_12850.zip | W:94 L:6 D:0 | WR:94.00% | AVG_STEPS:4.9
ppo_model_12900.zip | W:84 L:16 D:0 | WR:84.00% | AVG_STEPS:6.2
ppo_model_12950.zip | W:80 L:20 D:0 | WR:80.00% | AVG_STEPS:5.4
ppo_model_1300.zip | W:72 L:28 D:0 | WR:72.00% | AVG_STEPS:6.7
ppo_model_13000.zip | W:79 L:21 D:0 | WR:79.00% | AVG_STEPS:6.6
ppo_model_13050.zip | W:62 L:38 D:0 | WR:62.00% | AVG_STEPS:7.0
ppo_model_13100.zip | W:57 L:43 D:0 | WR:57.00% | AVG_STEPS:6.8
ppo_model_13150.zip | W:66 L:34 D:0 | WR:66.00% | AVG_STEPS:5.9
ppo_model_13200.zip | W:75 L:25 D:0 | WR:75.00% | AVG_STEPS:6.5
ppo_model_13250.zip | W:68 L:32 D:0 | WR:68.00% | AVG_STEPS:5.9
ppo_model_13300.zip | W:84 L:16 D:0 | WR:84.00% | AVG_STEPS:7.2
ppo_model_13350.zip | W:81 L:19 D:0 | WR:81.00% | AVG_STEPS:6.8
ppo_model_13400.zip | W:84 L:16 D:0 | WR:84.00% | AVG_STEPS:6.4
ppo_model_13450.zip | W:83 L:17 D:0 | WR:83.00% | AVG_STEPS:5.8
ppo_model_1350.zip | W:73 L:27 D:0 | WR:73.00% | AVG_STEPS:6.9
ppo_model_13500.zip | W:56 L:44 D:0 | WR:56.00% | AVG_STEPS:7.1
ppo_model_13550.zip | W:75 L:25 D:0 | WR:75.00% | AVG_STEPS:6.2
ppo_model_13600.zip | W:92 L:8 D:0 | WR:92.00% | AVG_STEPS:6.7
ppo_model_13650.zip | W:81 L:19 D:0 | WR:81.00% | AVG_STEPS:8.4
ppo_model_13700.zip | W:81 L:19 D:0 | WR:81.00% | AVG_STEPS:7.2
ppo_model_13750.zip | W:84 L:16 D:0 | WR:84.00% | AVG_STEPS:6.9
ppo_model_13800.zip | W:90 L:10 D:0 | WR:90.00% | AVG_STEPS:6.6
ppo_model_13850.zip | W:92 L:8 D:0 | WR:92.00% | AVG_STEPS:6.3
ppo_model_13900.zip | W:91 L:9 D:0 | WR:91.00% | AVG_STEPS:6.5
ppo_model_1400.zip | W:81 L:19 D:0 | WR:81.00% | AVG_STEPS:6.5
ppo_model_14000.zip | W:92 L:8 D:0 | WR:92.00% | AVG_STEPS:5.6
ppo_model_14100.zip | W:97 L:3 D:0 | WR:97.00% | AVG_STEPS:6.0
ppo_model_14200.zip | W:100 L:0 D:0 | WR:100.00% | AVG_STEPS:6.1
ppo_model_14300.zip | W:100 L:0 D:0 | WR:100.00% | AVG_STEPS:5.9
ppo_model_14400.zip | W:100 L:0 D:0 | WR:100.00% | AVG_STEPS:5.5
ppo_model_1450.zip | W:77 L:23 D:0 | WR:77.00% | AVG_STEPS:6.2
ppo_model_14500.zip | W:100 L:0 D:0 | WR:100.00% | AVG_STEPS:6.5
ppo_model_14600.zip | W:100 L:0 D:0 | WR:100.00% | AVG_STEPS:6.4
ppo_model_14700.zip | W:100 L:0 D:0 | WR:100.00% | AVG_STEPS:5.8
ppo_model_14800.zip | W:100 L:0 D:0 | WR:100.00% | AVG_STEPS:6.5
ppo_model_14900.zip | W:100 L:0 D:0 | WR:100.00% | AVG_STEPS:6.3
ppo_model_150.zip | W:99 L:1 D:0 | WR:99.00% | AVG_STEPS:6.2
ppo_model_1500.zip | W:62 L:38 D:0 | WR:62.00% | AVG_STEPS:5.8
ppo_model_15000.zip | W:100 L:0 D:0 | WR:100.00% | AVG_STEPS:6.0
ppo_model_15100.zip | W:100 L:0 D:0 | WR:100.00% | AVG_STEPS:6.5
ppo_model_15200.zip | W:100 L:0 D:0 | WR:100.00% | AVG_STEPS:6.0
ppo_model_15300.zip | W:100 L:0 D:0 | WR:100.00% | AVG_STEPS:5.9
ppo_model_15400.zip | W:100 L:0 D:0 | WR:100.00% | AVG_STEPS:6.1
ppo_model_1550.zip | W:67 L:33 D:0 | WR:67.00% | AVG_STEPS:5.8
ppo_model_15500.zip | W:76 L:24 D:0 | WR:76.00% | AVG_STEPS:5.2
ppo_model_15600.zip | W:78 L:22 D:0 | WR:78.00% | AVG_STEPS:5.0
ppo_model_15700.zip | W:77 L:23 D:0 | WR:77.00% | AVG_STEPS:5.5
ppo_model_15800.zip | W:64 L:36 D:0 | WR:64.00% | AVG_STEPS:5.2
ppo_model_15900.zip | W:65 L:35 D:0 | WR:65.00% | AVG_STEPS:5.7
ppo_model_1600.zip | W:58 L:42 D:0 | WR:58.00% | AVG_STEPS:5.7
ppo_model_16000.zip | W:42 L:58 D:0 | WR:42.00% | AVG_STEPS:5.1
ppo_model_16100.zip | W:40 L:60 D:0 | WR:40.00% | AVG_STEPS:4.8
ppo_model_16200.zip | W:49 L:51 D:0 | WR:49.00% | AVG_STEPS:4.0
ppo_model_16300.zip | W:44 L:56 D:0 | WR:44.00% | AVG_STEPS:4.4
ppo_model_16400.zip | W:44 L:56 D:0 | WR:44.00% | AVG_STEPS:4.9
ppo_model_1650.zip | W:55 L:45 D:0 | WR:55.00% | AVG_STEPS:5.9
ppo_model_16500.zip | W:34 L:66 D:0 | WR:34.00% | AVG_STEPS:5.9
ppo_model_16600.zip | W:65 L:35 D:0 | WR:65.00% | AVG_STEPS:5.3
ppo_model_16700.zip | W:47 L:53 D:0 | WR:47.00% | AVG_STEPS:5.6
ppo_model_16800.zip | W:56 L:44 D:0 | WR:56.00% | AVG_STEPS:5.4
ppo_model_16900.zip | W:75 L:25 D:0 | WR:75.00% | AVG_STEPS:5.8
ppo_model_1700.zip | W:55 L:45 D:0 | WR:55.00% | AVG_STEPS:5.8
ppo_model_17000.zip | W:58 L:42 D:0 | WR:58.00% | AVG_STEPS:5.4
ppo_model_17100.zip | W:46 L:54 D:0 | WR:46.00% | AVG_STEPS:5.0
ppo_model_17200.zip | W:58 L:42 D:0 | WR:58.00% | AVG_STEPS:4.0
ppo_model_17300.zip | W:57 L:43 D:0 | WR:57.00% | AVG_STEPS:4.7
ppo_model_17400.zip | W:56 L:44 D:0 | WR:56.00% | AVG_STEPS:4.2
ppo_model_1750.zip | W:53 L:47 D:0 | WR:53.00% | AVG_STEPS:5.8
ppo_model_17500.zip | W:72 L:28 D:0 | WR:72.00% | AVG_STEPS:4.8
ppo_model_17600.zip | W:45 L:55 D:0 | WR:45.00% | AVG_STEPS:4.9
ppo_model_17700.zip | W:57 L:43 D:0 | WR:57.00% | AVG_STEPS:5.6
ppo_model_17800.zip | W:53 L:47 D:0 | WR:53.00% | AVG_STEPS:5.1
ppo_model_17900.zip | W:51 L:49 D:0 | WR:51.00% | AVG_STEPS:4.7
ppo_model_1800.zip | W:69 L:31 D:0 | WR:69.00% | AVG_STEPS:6.2
ppo_model_18000.zip | W:51 L:49 D:0 | WR:51.00% | AVG_STEPS:5.3
ppo_model_18100.zip | W:72 L:28 D:0 | WR:72.00% | AVG_STEPS:5.9
ppo_model_18200.zip | W:65 L:35 D:0 | WR:65.00% | AVG_STEPS:5.7
ppo_model_18300.zip | W:56 L:44 D:0 | WR:56.00% | AVG_STEPS:5.2
ppo_model_18400.zip | W:56 L:44 D:0 | WR:56.00% | AVG_STEPS:4.4
ppo_model_1850.zip | W:68 L:32 D:0 | WR:68.00% | AVG_STEPS:5.8
ppo_model_18500.zip | W:75 L:25 D:0 | WR:75.00% | AVG_STEPS:6.0
ppo_model_18600.zip | W:66 L:34 D:0 | WR:66.00% | AVG_STEPS:4.9
ppo_model_18700.zip | W:84 L:16 D:0 | WR:84.00% | AVG_STEPS:5.6
ppo_model_18800.zip | W:60 L:40 D:0 | WR:60.00% | AVG_STEPS:4.9
ppo_model_18900.zip | W:73 L:27 D:0 | WR:73.00% | AVG_STEPS:5.3
ppo_model_1900.zip | W:81 L:19 D:0 | WR:81.00% | AVG_STEPS:6.4
ppo_model_19000.zip | W:94 L:6 D:0 | WR:94.00% | AVG_STEPS:5.1
ppo_model_19100.zip | W:85 L:15 D:0 | WR:85.00% | AVG_STEPS:7.0
ppo_model_19200.zip | W:75 L:25 D:0 | WR:75.00% | AVG_STEPS:6.7
ppo_model_19300.zip | W:82 L:18 D:0 | WR:82.00% | AVG_STEPS:6.5
ppo_model_19400.zip | W:84 L:16 D:0 | WR:84.00% | AVG_STEPS:5.3
ppo_model_1950.zip | W:85 L:15 D:0 | WR:85.00% | AVG_STEPS:6.3
ppo_model_19500.zip | W:69 L:31 D:0 | WR:69.00% | AVG_STEPS:7.2
ppo_model_19600.zip | W:57 L:43 D:0 | WR:57.00% | AVG_STEPS:5.7
ppo_model_19700.zip | W:82 L:18 D:0 | WR:82.00% | AVG_STEPS:7.3
ppo_model_19800.zip | W:83 L:17 D:0 | WR:83.00% | AVG_STEPS:6.5
ppo_model_19900.zip | W:73 L:27 D:0 | WR:73.00% | AVG_STEPS:6.1
ppo_model_200.zip | W:100 L:0 D:0 | WR:100.00% | AVG_STEPS:6.0
ppo_model_2000.zip | W:87 L:13 D:0 | WR:87.00% | AVG_STEPS:6.5
ppo_model_20000.zip | W:85 L:15 D:0 | WR:85.00% | AVG_STEPS:6.6
ppo_model_20100.zip | W:95 L:5 D:0 | WR:95.00% | AVG_STEPS:4.7
ppo_model_20200.zip | W:82 L:18 D:0 | WR:82.00% | AVG_STEPS:7.8
ppo_model_20300.zip | W:91 L:9 D:0 | WR:91.00% | AVG_STEPS:6.8
ppo_model_20400.zip | W:91 L:9 D:0 | WR:91.00% | AVG_STEPS:5.9
ppo_model_2050.zip | W:89 L:11 D:0 | WR:89.00% | AVG_STEPS:6.3
ppo_model_20500.zip | W:95 L:5 D:0 | WR:95.00% | AVG_STEPS:6.2
ppo_model_20600.zip | W:94 L:6 D:0 | WR:94.00% | AVG_STEPS:6.0
ppo_model_20700.zip | W:79 L:21 D:0 | WR:79.00% | AVG_STEPS:5.4
ppo_model_20800.zip | W:83 L:17 D:0 | WR:83.00% | AVG_STEPS:5.1
ppo_model_20900.zip | W:84 L:16 D:0 | WR:84.00% | AVG_STEPS:5.1
ppo_model_2100.zip | W:93 L:7 D:0 | WR:93.00% | AVG_STEPS:6.5
ppo_model_21000.zip | W:93 L:7 D:0 | WR:93.00% | AVG_STEPS:6.1
ppo_model_21100.zip | W:87 L:13 D:0 | WR:87.00% | AVG_STEPS:4.8
ppo_model_21200.zip | W:73 L:27 D:0 | WR:73.00% | AVG_STEPS:5.0
ppo_model_21300.zip | W:88 L:12 D:0 | WR:88.00% | AVG_STEPS:4.6
ppo_model_21400.zip | W:72 L:28 D:0 | WR:72.00% | AVG_STEPS:6.0
ppo_model_2150.zip | W:95 L:5 D:0 | WR:95.00% | AVG_STEPS:6.7
ppo_model_21500.zip | W:85 L:15 D:0 | WR:85.00% | AVG_STEPS:6.7
ppo_model_21600.zip | W:77 L:23 D:0 | WR:77.00% | AVG_STEPS:6.3
ppo_model_21700.zip | W:88 L:12 D:0 | WR:88.00% | AVG_STEPS:7.4
ppo_model_21800.zip | W:95 L:5 D:0 | WR:95.00% | AVG_STEPS:5.7
ppo_model_21900.zip | W:98 L:2 D:0 | WR:98.00% | AVG_STEPS:5.1
ppo_model_2200.zip | W:94 L:6 D:0 | WR:94.00% | AVG_STEPS:6.7
ppo_model_22000.zip | W:98 L:2 D:0 | WR:98.00% | AVG_STEPS:5.9
ppo_model_22100.zip | W:87 L:13 D:0 | WR:87.00% | AVG_STEPS:6.2
ppo_model_22200.zip | W:85 L:15 D:0 | WR:85.00% | AVG_STEPS:5.9
ppo_model_22300.zip | W:83 L:17 D:0 | WR:83.00% | AVG_STEPS:6.4
ppo_model_22400.zip | W:86 L:14 D:0 | WR:86.00% | AVG_STEPS:6.7
ppo_model_2250.zip | W:99 L:1 D:0 | WR:99.00% | AVG_STEPS:6.4
ppo_model_22500.zip | W:95 L:5 D:0 | WR:95.00% | AVG_STEPS:5.4
ppo_model_22600.zip | W:78 L:22 D:0 | WR:78.00% | AVG_STEPS:7.2
ppo_model_22700.zip | W:76 L:24 D:0 | WR:76.00% | AVG_STEPS:6.8
ppo_model_22800.zip | W:86 L:14 D:0 | WR:86.00% | AVG_STEPS:5.3
ppo_model_22900.zip | W:40 L:60 D:0 | WR:40.00% | AVG_STEPS:4.6
ppo_model_2300.zip | W:97 L:3 D:0 | WR:97.00% | AVG_STEPS:6.4
ppo_model_23000.zip | W:94 L:6 D:0 | WR:94.00% | AVG_STEPS:5.3
ppo_model_23100.zip | W:94 L:6 D:0 | WR:94.00% | AVG_STEPS:5.5
ppo_model_23200.zip | W:98 L:2 D:0 | WR:98.00% | AVG_STEPS:4.9
ppo_model_23300.zip | W:94 L:6 D:0 | WR:94.00% | AVG_STEPS:4.7
ppo_model_23400.zip | W:96 L:4 D:0 | WR:96.00% | AVG_STEPS:4.3
ppo_model_2350.zip | W:98 L:2 D:0 | WR:98.00% | AVG_STEPS:6.3
ppo_model_23500.zip | W:93 L:7 D:0 | WR:93.00% | AVG_STEPS:4.9
ppo_model_23600.zip | W:82 L:18 D:0 | WR:82.00% | AVG_STEPS:5.0
ppo_model_23700.zip | W:80 L:20 D:0 | WR:80.00% | AVG_STEPS:7.3
ppo_model_23800.zip | W:73 L:27 D:0 | WR:73.00% | AVG_STEPS:8.8
ppo_model_23900.zip | W:63 L:37 D:0 | WR:63.00% | AVG_STEPS:6.7
ppo_model_2400.zip | W:96 L:4 D:0 | WR:96.00% | AVG_STEPS:6.5
ppo_model_24000.zip | W:62 L:38 D:0 | WR:62.00% | AVG_STEPS:8.3
ppo_model_24100.zip | W:75 L:25 D:0 | WR:75.00% | AVG_STEPS:7.5
ppo_model_24200.zip | W:79 L:21 D:0 | WR:79.00% | AVG_STEPS:7.3
ppo_model_24300.zip | W:69 L:31 D:0 | WR:69.00% | AVG_STEPS:8.9
ppo_model_24400.zip | W:72 L:28 D:0 | WR:72.00% | AVG_STEPS:6.5
ppo_model_2450.zip | W:93 L:7 D:0 | WR:93.00% | AVG_STEPS:6.5
ppo_model_24500.zip | W:95 L:5 D:0 | WR:95.00% | AVG_STEPS:5.4
ppo_model_24600.zip | W:86 L:14 D:0 | WR:86.00% | AVG_STEPS:6.5
ppo_model_24700.zip | W:77 L:23 D:0 | WR:77.00% | AVG_STEPS:5.8
ppo_model_24800.zip | W:94 L:6 D:0 | WR:94.00% | AVG_STEPS:4.6
ppo_model_24900.zip | W:76 L:24 D:0 | WR:76.00% | AVG_STEPS:4.9
ppo_model_250.zip | W:95 L:5 D:0 | WR:95.00% | AVG_STEPS:6.5
ppo_model_2500.zip | W:95 L:5 D:0 | WR:95.00% | AVG_STEPS:6.1
ppo_model_25000.zip | W:72 L:28 D:0 | WR:72.00% | AVG_STEPS:6.8
ppo_model_25100.zip | W:62 L:38 D:0 | WR:62.00% | AVG_STEPS:4.7
ppo_model_25200.zip | W:53 L:47 D:0 | WR:53.00% | AVG_STEPS:4.5
ppo_model_25300.zip | W:49 L:51 D:0 | WR:49.00% | AVG_STEPS:4.6
ppo_model_25400.zip | W:48 L:52 D:0 | WR:48.00% | AVG_STEPS:5.6
ppo_model_2550.zip | W:85 L:15 D:0 | WR:85.00% | AVG_STEPS:6.1
ppo_model_25500.zip | W:73 L:27 D:0 | WR:73.00% | AVG_STEPS:7.7
ppo_model_25600.zip | W:91 L:9 D:0 | WR:91.00% | AVG_STEPS:6.0
ppo_model_25700.zip | W:82 L:18 D:0 | WR:82.00% | AVG_STEPS:8.1
ppo_model_25800.zip | W:90 L:10 D:0 | WR:90.00% | AVG_STEPS:5.8
ppo_model_25900.zip | W:86 L:14 D:0 | WR:86.00% | AVG_STEPS:5.8
ppo_model_2600.zip | W:81 L:19 D:0 | WR:81.00% | AVG_STEPS:7.2
ppo_model_26000.zip | W:79 L:21 D:0 | WR:79.00% | AVG_STEPS:6.0
ppo_model_26100.zip | W:66 L:34 D:0 | WR:66.00% | AVG_STEPS:5.9
ppo_model_26200.zip | W:72 L:28 D:0 | WR:72.00% | AVG_STEPS:6.6
ppo_model_26300.zip | W:73 L:27 D:0 | WR:73.00% | AVG_STEPS:10.0
ppo_model_26400.zip | W:63 L:37 D:0 | WR:63.00% | AVG_STEPS:10.5
ppo_model_2650.zip | W:94 L:6 D:0 | WR:94.00% | AVG_STEPS:7.0
ppo_model_26500.zip | W:40 L:60 D:0 | WR:40.00% | AVG_STEPS:9.5
ppo_model_26600.zip | W:52 L:48 D:0 | WR:52.00% | AVG_STEPS:8.4
ppo_model_26700.zip | W:51 L:49 D:0 | WR:51.00% | AVG_STEPS:10.0
ppo_model_26800.zip | W:48 L:52 D:0 | WR:48.00% | AVG_STEPS:7.7
ppo_model_26900.zip | W:66 L:34 D:0 | WR:66.00% | AVG_STEPS:7.5
ppo_model_2700.zip | W:92 L:8 D:0 | WR:92.00% | AVG_STEPS:7.1
ppo_model_27000.zip | W:46 L:54 D:0 | WR:46.00% | AVG_STEPS:7.4
ppo_model_27100.zip | W:56 L:44 D:0 | WR:56.00% | AVG_STEPS:8.4
ppo_model_27200.zip | W:67 L:33 D:0 | WR:67.00% | AVG_STEPS:7.7
ppo_model_27300.zip | W:58 L:42 D:0 | WR:58.00% | AVG_STEPS:9.2
ppo_model_27400.zip | W:43 L:57 D:0 | WR:43.00% | AVG_STEPS:8.1
ppo_model_2750.zip | W:90 L:10 D:0 | WR:90.00% | AVG_STEPS:7.6
ppo_model_27500.zip | W:43 L:77 D:0 | WR:43.00% | AVG_STEPS:6.4
ppo_model_27600.zip | W:54 L:76 D:0 | WR:54.00% | AVG_STEPS:5.3
ppo_model_27700.zip | W:54 L:57 D:0 | WR:54.00% | AVG_STEPS:5.7
ppo_model_27800.zip | W:66 L:34 D:0 | WR:66.00% | AVG_STEPS:4.9
ppo_model_27900.zip | W:60 L:40 D:0 | WR:60.00% | AVG_STEPS:5.8
ppo_model_2800.zip | W:80 L:20 D:0 | WR:80.00% | AVG_STEPS:8.1
ppo_model_28000.zip | W:71 L:29 D:0 | WR:71.00% | AVG_STEPS:4.8
ppo_model_28100.zip | W:85 L:15 D:0 | WR:85.00% | AVG_STEPS:6.5
ppo_model_28200.zip | W:92 L:8 D:0 | WR:92.00% | AVG_STEPS:5.1
ppo_model_28300.zip | W:94 L:6 D:0 | WR:94.00% | AVG_STEPS:5.0
ppo_model_28400.zip | W:82 L:18 D:0 | WR:82.00% | AVG_STEPS:6.8
ppo_model_2850.zip | W:79 L:21 D:0 | WR:79.00% | AVG_STEPS:6.8
ppo_model_28500.zip | W:80 L:20 D:0 | WR:80.00% | AVG_STEPS:6.5
ppo_model_2900.zip | W:88 L:12 D:0 | WR:88.00% | AVG_STEPS:6.5
ppo_model_2950.zip | W:95 L:5 D:0 | WR:95.00% | AVG_STEPS:7.9
ppo_model_300.zip | W:89 L:11 D:0 | WR:89.00% | AVG_STEPS:6.1
ppo_model_3000.zip | W:81 L:19 D:0 | WR:81.00% | AVG_STEPS:6.5
ppo_model_3050.zip | W:83 L:17 D:0 | WR:83.00% | AVG_STEPS:7.1
ppo_model_3100.zip | W:82 L:18 D:0 | WR:82.00% | AVG_STEPS:6.6
ppo_model_3150.zip | W:89 L:11 D:0 | WR:89.00% | AVG_STEPS:7.7
ppo_model_3200.zip | W:85 L:15 D:0 | WR:85.00% | AVG_STEPS:7.9
ppo_model_3250.zip | W:77 L:23 D:0 | WR:77.00% | AVG_STEPS:7.5
ppo_model_3300.zip | W:77 L:23 D:0 | WR:77.00% | AVG_STEPS:7.3
ppo_model_3350.zip | W:88 L:12 D:0 | WR:88.00% | AVG_STEPS:7.9
ppo_model_3400.zip | W:82 L:18 D:0 | WR:82.00% | AVG_STEPS:7.9
ppo_model_3450.zip | W:77 L:23 D:0 | WR:77.00% | AVG_STEPS:7.7
ppo_model_350.zip | W:93 L:7 D:0 | WR:93.00% | AVG_STEPS:6.2
ppo_model_3500.zip | W:87 L:13 D:0 | WR:87.00% | AVG_STEPS:8.4
ppo_model_3550.zip | W:82 L:18 D:0 | WR:82.00% | AVG_STEPS:7.4
ppo_model_3600.zip | W:90 L:10 D:0 | WR:90.00% | AVG_STEPS:7.9
ppo_model_3650.zip | W:92 L:8 D:0 | WR:92.00% | AVG_STEPS:6.8
ppo_model_3700.zip | W:93 L:7 D:0 | WR:93.00% | AVG_STEPS:6.4
ppo_model_3750.zip | W:96 L:4 D:0 | WR:96.00% | AVG_STEPS:6.8
ppo_model_3800.zip | W:98 L:2 D:0 | WR:98.00% | AVG_STEPS:6.0
ppo_model_3850.zip | W:93 L:7 D:0 | WR:93.00% | AVG_STEPS:7.3
ppo_model_3900.zip | W:91 L:9 D:0 | WR:91.00% | AVG_STEPS:6.7
ppo_model_3950.zip | W:91 L:9 D:0 | WR:91.00% | AVG_STEPS:7.3
ppo_model_400.zip | W:95 L:5 D:0 | WR:95.00% | AVG_STEPS:6.1
ppo_model_4000.zip | W:93 L:7 D:0 | WR:93.00% | AVG_STEPS:6.2
ppo_model_4050.zip | W:95 L:5 D:0 | WR:95.00% | AVG_STEPS:7.5
ppo_model_4100.zip | W:89 L:11 D:0 | WR:89.00% | AVG_STEPS:6.3
ppo_model_4150.zip | W:92 L:8 D:0 | WR:92.00% | AVG_STEPS:5.5
ppo_model_4200.zip | W:86 L:14 D:0 | WR:86.00% | AVG_STEPS:5.7
ppo_model_4250.zip | W:91 L:9 D:0 | WR:91.00% | AVG_STEPS:5.4
ppo_model_4300.zip | W:94 L:6 D:0 | WR:94.00% | AVG_STEPS:5.2
ppo_model_4350.zip | W:84 L:16 D:0 | WR:84.00% | AVG_STEPS:7.5
ppo_model_4400.zip | W:88 L:12 D:0 | WR:88.00% | AVG_STEPS:6.7
ppo_model_4450.zip | W:86 L:14 D:0 | WR:86.00% | AVG_STEPS:7.7
